,start_exp_2.keys,start_exp_2.rt,start_exp_3.keys,start_exp_3.rt,intel_resp.keys,intel_resp.rt,textbox_word.text,key_resp.keys,key_resp.rt,valence_resp.keys,valence_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,file,eng_name,heb_name,category,rms,intelligibility,syllables,category_key,frequency,log_freq,google_freq,log_google_freq,participant,age,gender,correct_guess
4290,,NA,,NA,4,1.1098,"<U+05D1><U+05D5><U+05E2><U+05DC>
",return,1.3137,3,0.8182,0,149,149,140,1,shual.ogg,shual,<U+05E9><U+05D5><U+05E2><U+05DC>,Animal,0.122284986,NA,2,a,844,2.926342447,NA,NA,24133,24,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4291,,NA,,NA,1,1.4327,"
",return,0.3342,1,0.7854,0,150,150,166,1,tzoa.ogg,tzoa,<U+05E6><U+05D5><U+05D0><U+05D4>,Object,0.143895417,NA,2,l,332,2.521138084,NA,NA,24133,24,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4292,,NA,,NA,7,1.1246,"<U+05D0><U+05E4><U+05E8><U+05D5><U+05D7>
",return,1.2169,1,0.6501,0,151,151,30,1,efroakh.ogg,efroakh,<U+05D0><U+05E4><U+05E8><U+05D5><U+05D7>,Animal,0.116828218,NA,3,a,54,1.73239376,NA,NA,24133,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4293,,NA,,NA,5,0.9343,"<U+05D6><U+05D1><U+05E8><U+05D4>
",return,1.1998,4,0.2893,0,152,152,176,1,zebra.ogg,zebra,<U+05D6><U+05D1><U+05E8><U+05D4>,Animal,0.169265404,NA,2,a,190,2.278753601,NA,NA,24133,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4294,,NA,,NA,5,0.7521,"<U+05DB><U+05E4><U+05E4><U+05D4>
",return,2.1948,3,0.0934,0,153,153,52,1,kfafa.ogg,kfafa,<U+05DB><U+05E4><U+05E4><U+05D4>,Object,0.159954116,NA,2,l,102,2.008600172,NA,NA,24133,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4295,,NA,,NA,5,0.7739,"<U+05E7><U+05D5><U+05E4><U+05E1><U+05D0>
",return,3.2642,6,0.3349,0,154,154,77,1,kufsa.ogg,kufsa,<U+05E7><U+05D5><U+05E4><U+05E1><U+05D4>,Object,0.098435864,NA,2,l,556,2.745074792,NA,NA,24133,24,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4296,,NA,,NA,5,1.0021,"<U+05E1><U+05D5><U+05D5><U+05D3><U+05E8>
",return,1.3106,4,0.4342,0,155,155,148,1,sveder.ogg,sveder,<U+05E1><U+05D5><U+05D5><U+05D3><U+05E8>,Object,0.088040411,NA,2,l,67,1.826074803,NA,NA,24133,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4297,,NA,,NA,5,0.902,"<U+05E7><U+05DC><U+05E1><U+05E8>
",return,1.1098,5,1.395,0,156,156,73,1,klaser.ogg,klaser,<U+05E7><U+05DC><U+05E1><U+05E8>,Object,0.118595682,NA,2,l,23,1.361727836,NA,NA,24133,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4298,,NA,,NA,1,1.2061,"
",return,0.3629,1,0.7198,0,157,157,80,1,lutra.ogg,lutra,<U+05DC><U+05D5><U+05D8><U+05E8><U+05D4>,Animal,0.078512102,NA,2,a,147,2.167317335,NA,NA,24133,24,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4299,,NA,,NA,7,1.454,"<U+05E7><U+05E8><U+05E0><U+05E3>
",return,1.4156,4,0.3183,0,158,158,46,1,karnaf.ogg,karnaf,<U+05E7><U+05E8><U+05E0><U+05E3>,Animal,0.147574842,NA,2,a,312,2.494154594,NA,NA,24133,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4300,,NA,,NA,1,1.1204,"<U+05DE><U+05DC><U+05D7><U+05EA>
",return,3.9751,1,0.3222,0,159,159,159,1,tzalakhat.ogg,tzalakhat,<U+05E6><U+05DC><U+05D7><U+05EA>,Object,0.123914987,NA,3,l,450,2.653212514,NA,NA,24133,24,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4301,,NA,,NA,7,1.0048,"<U+05D0><U+05D5><U+05D6><U+05E0><U+05D9><U+05D4>
",return,1.4687,4,0.7579,0,160,160,116,1,ozniya.ogg,ozniya,<U+05D0><U+05D6><U+05E0><U+05D9><U+05D4>,Object,0.103960767,NA,3,l,27,1.431363764,NA,NA,24133,24,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4302,,NA,,NA,6,1.8666,"<U+05D7><U+05D6><U+05D9><U+05E8>
",return,1.1465,3,0.3837,0,161,161,62,1,khazir.ogg,khazir,<U+05D7><U+05D6><U+05D9><U+05E8>,Animal,0.058417033,NA,2,a,1601,3.204391332,NA,NA,24133,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4303,,NA,,NA,1,1.4304,"
",return,0.2575,1,0.3573,0,162,162,45,1,karit.ogg,karit,<U+05DB><U+05E8><U+05D9><U+05EA>,Object,0.099997073,NA,2,l,249,2.396199347,NA,NA,24133,24,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4304,,NA,,NA,7,1.3538,"<U+05D0><U+05E8><U+05D9><U+05D4>
",return,0.8441,4,0.2588,0,163,163,10,1,arye.ogg,arye,<U+05D0><U+05E8><U+05D9><U+05D4>,Animal,0.164735422,NA,2,a,9646,3.984347258,NA,NA,24133,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4305,,NA,,NA,6,2.2385,"<U+05DE><U+05D2><U+05D1><U+05EA>
",return,1.2783,5,1.5429,0,164,164,82,1,magevet.ogg,magevet,<U+05DE><U+05D2><U+05D1><U+05EA>,Object,0.102448098,NA,3,l,108,2.033423755,NA,NA,24133,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4306,,NA,,NA,1,2.5848,"
",return,0.7616,6,1.4586,0,165,165,25,1,delet.ogg,delet,<U+05D3><U+05DC><U+05EA>,Object,0.105762191,NA,2,l,1923,3.283979284,NA,NA,24133,24,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4307,,NA,,NA,7,1.7618,"<U+05DE><U+05E1><U+05DB><U+05D4>
",return,1.0102,4,1.2865,0,166,166,92,1,masekha.ogg,masekha,<U+05DE><U+05E1><U+05DB><U+05D4>,Object,0.096281089,NA,3,l,318,2.50242712,NA,NA,24133,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4308,,NA,,NA,1,1.3162,"
",return,0.2295,1,0.4181,0,167,167,151,1,tanin.ogg,tanin,<U+05EA><U+05E0><U+05D9><U+05DF>,Animal,0.11310944,NA,2,a,1005,3.002166062,NA,NA,24133,24,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4309,,NA,,NA,7,1.3798,"<U+05E9><U+05E4><U+05DF>
",return,1.3732,3,1.052,0,168,168,134,1,shafan.ogg,shafan,<U+05E9><U+05E4><U+05DF>,Animal,0.087025575,NA,2,a,184,2.264817823,NA,NA,24133,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4310,,NA,,NA,7,1.1883,"<U+05D2><U+05DC><U+05D2><U+05DC>
",return,1.0148,4,0.5587,0,169,169,34,1,galgal.ogg,galgal,<U+05D2><U+05DC><U+05D2><U+05DC>,Object,0.148542315,NA,2,l,1839,3.264581729,NA,NA,24133,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4311,,NA,,NA,7,1.0482,"<U+05D6><U+05D1><U+05DC>
",return,1.0871,5,0.4025,0,170,170,178,1,zevel.ogg,zevel,<U+05D6><U+05D1><U+05DC>,Object,0.064413197,NA,2,l,947,2.976349979,NA,NA,24133,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4312,,NA,,NA,7,1.6813,"<U+05E6><U+05D1><U+05D5><U+05E2>
",return,1.063,4,0.4769,0,171,171,161,1,tzavoa.ogg,tzavoa,<U+05E6><U+05D1><U+05D5><U+05E2>,Animal,0.099820822,NA,2,a,788,2.896526217,NA,NA,24133,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4313,,NA,,NA,5,0.5263,"
",return,0.9106,6,1.2434,0,172,172,66,1,khotzetz.ogg,khotzetz,<U+05D7><U+05D5><U+05E6><U+05E5>,Object,0.089251935,NA,2,l,282,2.450249108,NA,NA,24133,24,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4314,,NA,,NA,4,1.9773,"<U+05E2><U+05DE><U+05D5><U+05D3>
",return,1.0552,5,0.3254,0,173,173,7,1,amud.ogg,amud,<U+05E2><U+05DE><U+05D5><U+05D3>,Object,0.063451871,NA,2,l,6218,3.793650718,NA,NA,24133,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4315,,NA,,NA,6,1.6006,"<U+05E6><U+05D9><U+05E4><U+05D5><U+05E8>
",return,1.2464,4,1.2344,0,174,174,165,1,tzipor.ogg,tzipor,<U+05E6><U+05D9><U+05E4><U+05D5><U+05E8>,Animal,0.107238561,NA,2,a,1741,3.240798771,NA,NA,24133,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4316,,NA,,NA,5,1.3832,"<U+05DE><U+05E9><U+05D7><U+05D4>
",return,1.6011,4,0.5484,0,175,175,104,1,mishkha.ogg,mishkha,<U+05DE><U+05E9><U+05D7><U+05D4>,Object,0.112146221,NA,2,l,430,2.633468456,NA,NA,24133,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4317,,NA,,NA,1,2.1509,"<U+05D7><U+05D1><U+05DC>
",return,1.1421,4,0.6879,0,176,176,63,1,khevel.ogg,khevel,<U+05D7><U+05D1><U+05DC>,Object,0.089048877,NA,2,l,8454,3.927062243,NA,NA,24133,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4318,,NA,,NA,5,1.0278,"<U+05DE><U+05D7><U+05E7>
",return,2.8754,5,0.5164,0,177,177,85,1,makhak.ogg,makhak,<U+05DE><U+05D7><U+05E7>,Object,0.09056624,NA,2,l,1987,3.298197867,NA,NA,24133,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4319,,NA,,NA,6,1.1319,"<U+05D1><U+05E0><U+05D9><U+05D9><U+05DF>
",return,2.0268,5,2.8263,0,178,178,19,1,binyan.ogg,binyan,<U+05D1><U+05E0><U+05D9><U+05D9><U+05DF>,Object,0.117052279,NA,2,l,9236,3.965483924,NA,NA,24133,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4320,,NA,,NA,1,1.6508,"
",return,0.2783,1,1.0059,0,179,179,142,1,shuman.ogg,shuman,<U+05E9><U+05D5><U+05DE><U+05DF>,Object,0.076844811,NA,2,l,1865,3.270678836,NA,NA,24133,24,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4321,space,6.8461,space,2.51,1,4.4998,"
",return,6.6932,1,5.1635,0,0,0,29,1,dyunon.ogg,dyunon,<U+05D3><U+05D9><U+05D5><U+05E0><U+05D5><U+05DF>,Animal,0.11314705,NA,3,a,160,2.204119983,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4322,,NA,,NA,7,2.454,<U+05DE><U+05E1><U+05DB><U+05D4>,return,2.1064,2,2.6443,0,1,1,92,1,masekha.ogg,masekha,<U+05DE><U+05E1><U+05DB><U+05D4>,Object,0.096281089,NA,3,l,318,2.50242712,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4323,,NA,,NA,7,2.3006,"<U+05E6><U+05D9><U+05E4><U+05D5><U+05E8>
",return,1.5959,4,3.0598,0,2,2,165,1,tzipor.ogg,tzipor,<U+05E6><U+05D9><U+05E4><U+05D5><U+05E8>,Animal,0.107238561,NA,2,a,1741,3.240798771,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4324,,NA,,NA,7,3.1333,"<U+05E2><U+05DB><U+05D1><U+05E8><U+05D5><U+05E9>
",return,1.7849,2,1.6179,0,3,3,3,1,akhbarosh.ogg,akhbarosh,<U+05E2><U+05DB><U+05D1><U+05E8><U+05D5><U+05E9>,Animal,0.114850186,NA,3,a,143,2.155336037,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4325,,NA,,NA,6,3.2764,"<U+05D0><U+05D9><U+05D9><U+05DC><U+05D4>
",return,1.1433,4,2.9678,0,4,4,13,1,ayala.ogg,ayala,<U+05D0><U+05D9><U+05D9><U+05DC><U+05D4>,Animal,0.114140168,NA,3,a,406,2.608526034,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4326,,NA,,NA,5,2.6837,"<U+05E2><U+05DB><U+05D1><U+05D9><U+05E9>
",return,1.6837,2,1.1574,0,5,5,120,1,patish.ogg,patish,<U+05E4><U+05D8><U+05D9><U+05E9>,Object,0.086733863,NA,2,l,1019,3.008174184,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4327,,NA,,NA,6,2.9838,"<U+05EA><U+05D5><U+05DC><U+05E2><U+05EA>
",return,2.267,2,3.6096,0,6,6,157,1,tolaat.ogg,tolaat,<U+05EA><U+05D5><U+05DC><U+05E2><U+05EA>,Animal,0.123411298,NA,3,a,495,2.694605199,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4328,,NA,,NA,7,2.3498,"<U+05DB><U+05E4><U+05EA><U+05D5><U+05E8>
",return,1.5629,4,2.3709,0,7,7,42,1,kaftor.ogg,kaftor,<U+05DB><U+05E4><U+05EA><U+05D5><U+05E8>,Object,0.060227305,NA,2,l,1513,3.179838928,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4329,,NA,,NA,6,2.5019,"<U+05E1><U+05E4><U+05DC>
",return,1.6301,4,2.2017,0,8,8,130,1,sefel.ogg,sefel,<U+05E1><U+05E4><U+05DC>,Object,0.068504706,NA,2,l,121,2.08278537,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4330,,NA,,NA,6,3.1742,"<U+05D7><U+05E8><U+05D3><U+05D5><U+05DF>
",return,1.6125,4,1.9704,0,9,9,58,1,khardon.ogg,khardon,<U+05D7><U+05E8><U+05D3><U+05D5><U+05DF>,Animal,0.114361823,NA,2,a,148,2.170261715,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4331,,NA,,NA,5,4.0886,"<U+05E1><U+05DB><U+05D9><U+05DF>
",return,1.1653,2,2.5707,0,10,10,127,1,sakit.ogg,sakit,<U+05E9><U+05E7><U+05D9><U+05EA>,Object,0.074701726,NA,2,l,286,2.456366033,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4332,,NA,,NA,7,2.7341,"<U+05D7><U+05D1><U+05DC>
",return,0.8051,2,2.7376,0,11,11,63,1,khevel.ogg,khevel,<U+05D7><U+05D1><U+05DC>,Object,0.089048877,NA,2,l,8454,3.927062243,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4333,,NA,,NA,7,1.9671,"<U+05E8><U+05D5><U+05D1><U+05D4>
",return,0.8526,1,1.4347,0,12,12,125,1,rove.ogg,rove,<U+05E8><U+05D5><U+05D1><U+05D4>,Object,0.140838295,NA,2,l,2823,3.450710878,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4334,,NA,,NA,7,1.7566,"<U+05E9><U+05D5><U+05DC><U+05D7><U+05DF>
",return,1.1479,4,1.4776,0,13,13,141,1,shulkhan.ogg,shulkhan,<U+05E9><U+05D5><U+05DC><U+05D7><U+05DF>,Object,0.088036194,NA,2,l,3099,3.491221576,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4335,,NA,,NA,7,1.7355,"<U+05DB><U+05E8><U+05D9><U+05E9>
",return,1.2832,2,1.523,0,14,14,44,1,karish.ogg,karish,<U+05DB><U+05E8><U+05D9><U+05E9>,Animal,0.087359764,NA,2,a,811,2.909020854,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4336,,NA,,NA,7,1.4833,<U+05D0><U+05D6><U+05E0><U+05D9><U+05D4>,return,1.451,4,0.6552,0,15,15,116,1,ozniya.ogg,ozniya,<U+05D0><U+05D6><U+05E0><U+05D9><U+05D4>,Object,0.103960767,NA,3,l,27,1.431363764,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4337,,NA,,NA,7,1.3726,"<U+05E7><U+05D9><U+05E4><U+05D5><U+05D3>
",return,1.9366,4,0.6155,0,16,16,70,1,kipod.ogg,kipod,<U+05E7><U+05D9><U+05E4><U+05D5><U+05D3>,Animal,0.123448588,NA,2,a,373,2.571708832,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4338,,NA,,NA,7,1.3501,"<U+05E8><U+05E2><U+05DC>
",return,0.8708,1,1.2184,0,17,17,123,1,raal.ogg,raal,<U+05E8><U+05E2><U+05DC>,Object,0.129405722,NA,2,l,596,2.77524626,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4339,,NA,,NA,7,1.434,"<U+05D1><U+05D5><U+05D1><U+05D4>
",return,1.0044,5,0.5249,0,18,18,22,1,buba.ogg,buba,<U+05D1><U+05D5><U+05D1><U+05D4>,Object,0.085309803,NA,2,l,942,2.974050903,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4340,,NA,,NA,7,1.3109,"<U+05D1><U+05E8><U+05D1><U+05D5><U+05E8>
",return,1.3307,5,0.6571,0,19,19,17,1,barbur.ogg,barbur,<U+05D1><U+05E8><U+05D1><U+05D5><U+05E8>,Animal,0.092549652,NA,2,a,329,2.517195898,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4341,,NA,,NA,7,1.1376,"<U+05D7><U+05EA><U+05D5><U+05DC>
",return,1.3636,6,1.0862,0,20,20,61,1,khatul.ogg,khatul,<U+05D7><U+05EA><U+05D5><U+05DC>,Animal,0.10725911,NA,2,a,2320,3.365487985,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4342,,NA,,NA,7,1.991,"<U+05DB><U+05DC><U+05D1>
",return,0.7712,7,2.7061,0,21,21,25,1,delet.ogg,delet,<U+05D3><U+05DC><U+05EA>,Object,0.105762191,NA,2,l,1923,3.283979284,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4343,,NA,,NA,7,1.3767,"<U+05E1><U+05E0><U+05D0><U+05D9>
",return,1.5693,7,0.7928,0,22,22,146,1,snai.ogg,snai,<U+05E1><U+05E0><U+05D0><U+05D9>,Animal,0.110551231,NA,2,a,255,2.40654018,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4344,,NA,,NA,7,1.1736,"<U+05D2><U+05DC><U+05D2><U+05DC>
",return,1.3205,4,0.3938,0,23,23,34,1,galgal.ogg,galgal,<U+05D2><U+05DC><U+05D2><U+05DC>,Object,0.148542315,NA,2,l,1839,3.264581729,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4345,,NA,,NA,7,1.3262,"<U+05E6><U+05D5><U+05D0><U+05D4>
",return,1.5299,1,0.8398,0,24,24,166,1,tzoa.ogg,tzoa,<U+05E6><U+05D5><U+05D0><U+05D4>,Object,0.143895417,NA,2,l,332,2.521138084,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4346,,NA,,NA,7,1.1192,"<U+05D7><U+05E8><U+05E7><U+05D9><U+05DD>
",return,1.0854,2,0.5203,0,25,25,57,1,kharakim.ogg,kharakim,<U+05D7><U+05E8><U+05E7><U+05D9><U+05DD>,Animal,0.112992086,NA,3,a,2428,3.385248682,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4347,,NA,,NA,7,0.971,"<U+05E0><U+05D7><U+05E9>
",return,0.7862,1,0.3516,0,26,26,110,1,nakhash.ogg,nakhash,<U+05E0><U+05D7><U+05E9>,Animal,0.088418685,NA,2,a,1825,3.261262869,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4348,,NA,,NA,7,1.4012,"<U+05E0><U+05E2><U+05DC><U+05D9><U+05D9><U+05DD>
",return,1.2994,5,0.4544,0,27,27,109,1,naalaim.ogg,naalaim,<U+05E0><U+05E2><U+05DC><U+05D9><U+05D9><U+05DD>,Object,0.115955301,NA,2,l,1213,3.083860801,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4349,,NA,,NA,7,0.9869,"<U+05DB><U+05D1><U+05E9><U+05D4>
",return,1.046,4,1.32,0,28,28,72,1,kivsa.ogg,kivsa,<U+05DB><U+05D1><U+05E9><U+05D4>,Animal,0.12512663,NA,2,a,2062,3.314288661,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4350,,NA,,NA,7,1.0177,"<U+05DE><U+05E8><U+05DB><U+05DA>
",return,1.8807,6,0.2418,0,29,29,100,1,merakekh.ogg,merakekh,<U+05DE><U+05E8><U+05DB><U+05DA>,Object,0.084448174,NA,3,l,37,1.568201724,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4351,,NA,,NA,7,1.1199,"<U+05DE><U+05E1><U+05DA>
",return,1.039,4,2.2879,0,30,30,91,1,masakh.ogg,masakh,<U+05DE><U+05E1><U+05DA>,Object,0.107740089,NA,2,l,4186,3.621799224,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4352,,NA,,NA,5,1.735,"<U+05E2><U+05DE><U+05D5><U+05D3>
",return,0.9834,4,1.2083,0,31,31,7,1,amud.ogg,amud,<U+05E2><U+05DE><U+05D5><U+05D3>,Object,0.063451871,NA,2,l,6218,3.793650718,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4353,,NA,,NA,5,3.1553,"<U+05E1><U+05D1><U+05DC>
",return,0.9898,1,0.6514,0,32,32,178,1,zevel.ogg,zevel,<U+05D6><U+05D1><U+05DC>,Object,0.064413197,NA,2,l,947,2.976349979,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4354,,NA,,NA,3,4.006,"<U+05DE><U+05E0><U+05D4><U+05D2>
",return,1.466,4,1.8402,0,33,33,106,1,mitan.ogg,mitan,<U+05DE><U+05D8><U+05E2><U+05DF>,Object,0.092752762,NA,2,l,3876,3.588383768,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4355,,NA,,NA,6,2.2051,<U+05D7><U+05D2><U+05D5><U+05E8><U+05D4>,return,1.1073,2,2.1834,0,34,34,54,1,khagora.ogg,khagora,<U+05D7><U+05D2><U+05D5><U+05E8><U+05D4>,Object,0.091309622,NA,3,l,411,2.613841822,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4356,,NA,,NA,7,1.2706,"<U+05E7><U+05D9><U+05E4><U+05D5><U+05D3>
",return,1.2975,4,2.237,0,35,35,40,1,iton.ogg,iton,<U+05E2><U+05D9><U+05EA><U+05D5><U+05DF>,Object,0.097421117,NA,2,l,5979,3.776628553,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4357,,NA,,NA,6,1.6435,"<U+05E2><U+05D5><U+05E8><U+05D1>
",return,0.8972,1,2.0261,0,36,36,115,1,orev.ogg,orev,<U+05E2><U+05D5><U+05E8><U+05D1>,Animal,0.13908121,NA,2,a,438,2.641474111,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4358,,NA,,NA,7,2.436,"<U+05E9><U+05D9><U+05D7>
",return,1.1636,4,0.5075,0,37,37,143,1,siakh.ogg,siakh,<U+05E9><U+05D9><U+05D7>,Object,0.115275718,NA,2,l,4055,3.607990859,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4359,,NA,,NA,7,1.1573,"<U+05D7><U+05D2><U+05D1>
",return,0.997,4,1.0682,0,38,38,53,1,khagav.ogg,khagav,<U+05D7><U+05D2><U+05D1>,Animal,0.112923481,NA,2,a,37,1.568201724,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4360,,NA,,NA,4,3.2531,"<U+05DB><U+05DC><U+05D5><U+05D1>
",return,2.0204,1,1.3511,0,39,39,74,1,kluv.ogg,kluv,<U+05DB><U+05DC><U+05D5><U+05D1>,Object,0.114783913,NA,2,l,481,2.682145076,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4361,,NA,,NA,7,1.7333,"<U+05EA><U+05D9><U+05E7><U+05DF>
",return,1.2177,1,1.5014,0,40,40,155,1,tikan.ogg,tikan,<U+05EA><U+05D9><U+05E7><U+05DF>,Animal,0.091878034,NA,2,a,661,2.820201459,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4362,,NA,,NA,7,1.5172,"<U+05E2><U+05DC><U+05D5><U+05E7><U+05D4>
",return,0.9831,1,0.453,0,41,41,6,1,aluka.ogg,aluka,<U+05E2><U+05DC><U+05D5><U+05E7><U+05D4>,Animal,0.133438632,NA,3,a,49,1.69019608,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4363,,NA,,NA,6,1.8543,"<U+05E4><U+05D5><U+05DE><U+05D4>
",return,1.1322,4,1.7843,0,42,42,122,1,puma.ogg,puma,<U+05E4><U+05D5><U+05DE><U+05D4>,Animal,0.10772679,NA,2,a,242,2.383815366,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4364,,NA,,NA,5,2.3053,"<U+05D1><U+05E8><U+05D5><U+05D5><U+05D6>
",return,1.0309,4,1.169,0,43,43,18,1,barvaz.ogg,barvaz,<U+05D1><U+05E8><U+05D5><U+05D5><U+05D6>,Animal,0.108059518,NA,2,a,716,2.854913022,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
4365,,NA,,NA,3,3.6374,"<U+05E2><U+05D5><U+05E8><U+05D1>
",return,1.25,1,1.4373,0,44,44,21,1,boreg.ogg,boreg,<U+05D1><U+05D5><U+05E8><U+05D2>,Object,0.123916112,NA,2,l,1630,3.212187604,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4366,,NA,,NA,7,1.9501,"<U+05E6><U+05DE><U+05D9><U+05D2>
",return,1.417,4,2.0855,0,45,45,160,1,tzamid.ogg,tzamid,<U+05E6><U+05DE><U+05D9><U+05D3>,Object,0.08472456,NA,2,l,190,2.278753601,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4367,,NA,,NA,5,3.6873,"<U+05E7><U+05E8><U+05D9><U+05E8>
",return,1.0688,4,0.9337,0,46,46,45,1,karit.ogg,karit,<U+05DB><U+05E8><U+05D9><U+05EA>,Object,0.099997073,NA,2,l,249,2.396199347,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,FALSE
4368,,NA,,NA,7,1.1551,"<U+05D7><U+05DE><U+05D5><U+05E8>
",return,0.973,4,0.9848,0,47,47,56,1,khamor.ogg,khamor,<U+05D7><U+05DE><U+05D5><U+05E8>,Animal,0.079540603,NA,2,a,3943,3.595826777,NA,NA,33061,24,<U+05D0><U+05D9><U+05E9><U+05D4>,TRUE
