id,age,baselines,rqcorrect,rq,demand_intensity,demand_liking,stim,ValenceContrast,NeutralContrast,target,targetdummy,controldummy,reaction,intensity,liking,dist
22,32,2,0,3,-1,0,5,0,0.666666667,0.5,1,0,2,1,2,1
22,32,2,0,3,-1,0,6,0,0.666666667,-0.5,0,1,1,1,1,1
22,32,2,0,3,-1,0,7,0,0.666666667,-0.5,0,1,1,1,2,1
22,32,2,0,3,-1,0,8,0,0.666666667,-0.5,0,1,1,1,1,1
22,32,2,0,3,-1,0,9,0,0.666666667,-0.5,0,1,1,1,1,1
22,32,2,0,3,-1,0,10,0,0.666666667,-0.5,0,1,1,1,1,1
22,32,2,0,3,-1,0,11,0.5,-0.333333333,-0.5,0,1,1,4,1,2
22,32,2,0,3,-1,0,12,0.5,-0.333333333,0.5,1,0,3,3,1,3
22,32,2,0,3,-1,0,13,0.5,-0.333333333,-0.5,0,1,4,4,3,3
22,32,2,0,3,-1,0,14,0.5,-0.333333333,-0.5,0,1,3,3,2,2
22,32,2,0,3,-1,0,15,0.5,-0.333333333,-0.5,0,1,4,3,4,4
22,32,2,0,3,-1,0,16,0.5,-0.333333333,-0.5,0,1,9,9,9,9
22,32,2,0,3,-1,0,17,0.5,-0.333333333,-0.5,0,1,9,9,9,9
22,32,2,0,3,-1,0,18,0.5,-0.333333333,-0.5,0,1,5,3,2,2
22,32,2,0,3,-1,0,19,0.5,-0.333333333,-0.5,0,1,3,3,2,2
22,32,2,0,3,-1,0,20,0.5,-0.333333333,-0.5,0,1,5,4,5,4
22,32,2,0,3,-1,0,21,-0.5,-0.333333333,-0.5,0,1,2,1,4,6
22,32,2,0,3,-1,0,22,-0.5,-0.333333333,-0.5,0,1,2,2,2,2
22,32,2,0,3,-1,0,23,-0.5,-0.333333333,0.5,1,0,4,7,5,7
22,32,2,0,3,-1,0,24,-0.5,-0.333333333,-0.5,0,1,1,1,0,2
22,32,2,0,3,-1,0,25,-0.5,-0.333333333,-0.5,0,1,7,7,8,9
22,32,2,0,3,-1,0,26,-0.5,-0.333333333,-0.5,0,1,5,1,5,8
22,32,2,0,3,-1,0,27,-0.5,-0.333333333,-0.5,0,1,5,3,3,2
22,32,2,0,3,-1,0,28,-0.5,-0.333333333,-0.5,0,1,3,3,2,0
22,32,2,0,3,-1,0,29,-0.5,-0.333333333,-0.5,0,1,3,3,2,0
22,32,2,0,3,-1,0,30,-0.5,-0.333333333,-0.5,0,1,5,4,2,3
23,41,2,0,5,1,1,1,0,0.666666667,-0.5,0,1,1,1,1,1
23,41,2,0,5,1,1,2,0,0.666666667,-0.5,0,1,1,1,2,3
23,41,2,0,5,1,1,3,0,0.666666667,-0.5,0,1,1,1,1,1
23,41,2,0,5,1,1,4,0,0.666666667,-0.5,0,1,1,1,1,1
23,41,2,0,5,1,1,5,0,0.666666667,-0.5,0,1,1,1,1,1
23,41,2,0,5,1,1,6,0,0.666666667,0.5,1,0,2,2,3,4
23,41,2,0,5,1,1,7,0,0.666666667,-0.5,0,1,2,1,3,4
23,41,2,0,5,1,1,8,0,0.666666667,-0.5,0,1,2,2,2,4
23,41,2,0,5,1,1,9,0,0.666666667,-0.5,0,1,1,1,1,1
23,41,2,0,5,1,1,10,0,0.666666667,-0.5,0,1,1,1,1,1
23,41,2,0,5,1,1,11,0.5,-0.333333333,-0.5,0,1,3,4,3,5
23,41,2,0,5,1,1,12,0.5,-0.333333333,-0.5,0,1,3,3,2,5
23,41,2,0,5,1,1,13,0.5,-0.333333333,-0.5,0,1,2,2,1,1
23,41,2,0,5,1,1,14,0.5,-0.333333333,0.5,1,0,2,1,1,1
23,41,2,0,5,1,1,15,0.5,-0.333333333,-0.5,0,1,2,1,4,4
23,41,2,0,5,1,1,16,0.5,-0.333333333,-0.5,0,1,3,3,3,2
23,41,2,0,5,1,1,17,0.5,-0.333333333,-0.5,0,1,3,2,2,2
23,41,2,0,5,1,1,18,0.5,-0.333333333,-0.5,0,1,1,1,1,2
23,41,2,0,5,1,1,19,0.5,-0.333333333,-0.5,0,1,1,2,1,2
23,41,2,0,5,1,1,20,0.5,-0.333333333,-0.5,0,1,2,1,2,3
23,41,2,0,5,1,1,21,-0.5,-0.333333333,-0.5,0,1,1,1,1,1
23,41,2,0,5,1,1,22,-0.5,-0.333333333,-0.5,0,1,1,1,1,1
23,41,2,0,5,1,1,23,-0.5,-0.333333333,-0.5,0,1,5,5,2,3
23,41,2,0,5,1,1,24,-0.5,-0.333333333,-0.5,0,1,4,4,1,1
23,41,2,0,5,1,1,25,-0.5,-0.333333333,-0.5,0,1,1,2,7,6
23,41,2,0,5,1,1,26,-0.5,-0.333333333,-0.5,0,1,4,4,1,3
23,41,2,0,5,1,1,27,-0.5,-0.333333333,-0.5,0,1,3,3,2,1
23,41,2,0,5,1,1,28,-0.5,-0.333333333,-0.5,0,1,1,1,1,1
23,41,2,0,5,1,1,29,-0.5,-0.333333333,-0.5,0,1,4,3,1,1
23,41,2,0,5,1,1,30,-0.5,-0.333333333,0.5,1,0,3,3,1,3
24,60,2,1,7,0,0,1,0,0.666666667,-0.5,0,1,3,3,2,3
24,60,2,1,7,0,0,2,0,0.666666667,-0.5,0,1,3,3,2,3
24,60,2,1,7,0,0,3,0,0.666666667,-0.5,0,1,3,3,2,3
24,60,2,1,7,0,0,4,0,0.666666667,-0.5,0,1,3,3,2,3
24,60,2,1,7,0,0,5,0,0.666666667,-0.5,0,1,3,3,2,3
24,60,2,1,7,0,0,6,0,0.666666667,-0.5,0,1,3,3,2,3
24,60,2,1,7,0,0,7,0,0.666666667,-0.5,0,1,3,3,2,3
24,60,2,1,7,0,0,8,0,0.666666667,0.5,1,0,3,3,2,3
24,60,2,1,7,0,0,9,0,0.666666667,-0.5,0,1,3,3,2,3
24,60,2,1,7,0,0,10,0,0.666666667,-0.5,0,1,3,3,2,3
24,60,2,1,7,0,0,11,0.5,-0.333333333,-0.5,0,1,3,3,4,3
24,60,2,1,7,0,0,12,0.5,-0.333333333,-0.5,0,1,4,4,4,4
24,60,2,1,7,0,0,13,0.5,-0.333333333,-0.5,0,1,3,3,3,4
24,60,2,1,7,0,0,14,0.5,-0.333333333,-0.5,0,1,4,4,4,5
24,60,2,1,7,0,0,15,0.5,-0.333333333,-0.5,0,1,3,4,5,4
24,60,2,1,7,0,0,16,0.5,-0.333333333,-0.5,0,1,2,2,3,2
24,60,2,1,7,0,0,17,0.5,-0.333333333,0.5,1,0,4,4,4,4
24,60,2,1,7,0,0,18,0.5,-0.333333333,-0.5,0,1,3,3,5,3
24,60,2,1,7,0,0,19,0.5,-0.333333333,-0.5,0,1,3,3,2,3
24,60,2,1,7,0,0,20,0.5,-0.333333333,-0.5,0,1,3,3,3,3
24,60,2,1,7,0,0,21,-0.5,-0.333333333,0.5,1,0,3,3,3,4
24,60,2,1,7,0,0,22,-0.5,-0.333333333,-0.5,0,1,3,3,3,3
24,60,2,1,7,0,0,23,-0.5,-0.333333333,-0.5,0,1,4,5,3,4
24,60,2,1,7,0,0,24,-0.5,-0.333333333,-0.5,0,1,5,5,2,5
24,60,2,1,7,0,0,25,-0.5,-0.333333333,-0.5,0,1,5,5,3,5
24,60,2,1,7,0,0,26,-0.5,-0.333333333,-0.5,0,1,6,6,1,6
24,60,2,1,7,0,0,27,-0.5,-0.333333333,-0.5,0,1,5,5,4,4
24,60,2,1,7,0,0,28,-0.5,-0.333333333,-0.5,0,1,5,5,4,4
24,60,2,1,7,0,0,29,-0.5,-0.333333333,-0.5,0,1,5,5,4,4
24,60,2,1,7,0,0,30,-0.5,-0.333333333,-0.5,0,1,3,3,4,2
25,50,1,0,1,2,0,1,0,0.666666667,-0.5,0,1,3,2,5,4
25,50,1,0,1,2,0,2,0,0.666666667,-0.5,0,1,1,1,2,1
25,50,1,0,1,2,0,3,0,0.666666667,0.5,1,0,7,6,4,9
25,50,1,0,1,2,0,4,0,0.666666667,-0.5,0,1,2,1,3,3
25,50,1,0,1,2,0,5,0,0.666666667,-0.5,0,1,1,1,4,2
25,50,1,0,1,2,0,6,0,0.666666667,-0.5,0,1,1,1,4,2
25,50,1,0,1,2,0,7,0,0.666666667,-0.5,0,1,1,1,3,1
25,50,1,0,1,2,0,8,0,0.666666667,-0.5,0,1,1,1,3,1
25,50,1,0,1,2,0,9,0,0.666666667,-0.5,0,1,1,1,3,1
25,50,1,0,1,2,0,10,0,0.666666667,-0.5,0,1,2,2,4,4
25,50,1,0,1,2,0,11,0.5,-0.333333333,0.5,1,0,9,9,9,9
25,50,1,0,1,2,0,12,0.5,-0.333333333,-0.5,0,1,3,4,4,1
25,50,1,0,1,2,0,13,0.5,-0.333333333,-0.5,0,1,7,8,9,6
25,50,1,0,1,2,0,14,0.5,-0.333333333,-0.5,0,1,8,8,9,8
25,50,1,0,1,2,0,15,0.5,-0.333333333,-0.5,0,1,5,4,6,4
25,50,1,0,1,2,0,16,0.5,-0.333333333,-0.5,0,1,3,2,5,4
25,50,1,0,1,2,0,17,0.5,-0.333333333,-0.5,0,1,4,5,6,4
25,50,1,0,1,2,0,18,0.5,-0.333333333,-0.5,0,1,4,3,5,3
25,50,1,0,1,2,0,19,0.5,-0.333333333,-0.5,0,1,4,5,6,4
25,50,1,0,1,2,0,20,0.5,-0.333333333,-0.5,0,1,4,5,7,5
25,50,1,0,1,2,0,21,-0.5,-0.333333333,-0.5,0,1,2,3,5,4
25,50,1,0,1,2,0,22,-0.5,-0.333333333,-0.5,0,1,2,3,5,3
25,50,1,0,1,2,0,23,-0.5,-0.333333333,0.5,1,0,4,3,4,4
25,50,1,0,1,2,0,24,-0.5,-0.333333333,-0.5,0,1,2,4,3,4
25,50,1,0,1,2,0,25,-0.5,-0.333333333,-0.5,0,1,3,3,6,4
25,50,1,0,1,2,0,26,-0.5,-0.333333333,-0.5,0,1,2,2,3,3
25,50,1,0,1,2,0,27,-0.5,-0.333333333,-0.5,0,1,4,4,6,5
25,50,1,0,1,2,0,28,-0.5,-0.333333333,-0.5,0,1,2,3,4,3
25,50,1,0,1,2,0,29,-0.5,-0.333333333,-0.5,0,1,2,3,3,3
25,50,1,0,1,2,0,30,-0.5,-0.333333333,-0.5,0,1,1,2,2,2
26,46,1,0,1,0,0,1,0,0.666666667,-0.5,0,1,0,0,0,1
26,46,1,0,1,0,0,2,0,0.666666667,-0.5,0,1,0,0,0,0
26,46,1,0,1,0,0,3,0,0.666666667,-0.5,0,1,0,0,0,0
26,46,1,0,1,0,0,4,0,0.666666667,-0.5,0,1,0,0,0,0
26,46,1,0,1,0,0,5,0,0.666666667,-0.5,0,1,1,0,0,0
26,46,1,0,1,0,0,6,0,0.666666667,0.5,1,0,1,1,0,0
26,46,1,0,1,0,0,7,0,0.666666667,-0.5,0,1,0,0,0,1
26,46,1,0,1,0,0,8,0,0.666666667,-0.5,0,1,0,0,0,0
26,46,1,0,1,0,0,9,0,0.666666667,-0.5,0,1,1,1,0,0
26,46,1,0,1,0,0,10,0,0.666666667,-0.5,0,1,0,0,0,1
26,46,1,0,1,0,0,11,0.5,-0.333333333,-0.5,0,1,0,0,0,0
26,46,1,0,1,0,0,12,0.5,-0.333333333,-0.5,0,1,0,0,0,0
26,46,1,0,1,0,0,13,0.5,-0.333333333,-0.5,0,1,0,0,0,0
26,46,1,0,1,0,0,14,0.5,-0.333333333,-0.5,0,1,0,0,0,0
26,46,1,0,1,0,0,15,0.5,-0.333333333,-0.5,0,1,0,0,1,0
26,46,1,0,1,0,0,16,0.5,-0.333333333,-0.5,0,1,0,0,0,0
26,46,1,0,1,0,0,17,0.5,-0.333333333,-0.5,0,1,0,0,0,0
26,46,1,0,1,0,0,18,0.5,-0.333333333,-0.5,0,1,0,0,0,0
26,46,1,0,1,0,0,19,0.5,-0.333333333,-0.5,0,1,0,0,0,0
26,46,1,0,1,0,0,20,0.5,-0.333333333,0.5,1,0,0,0,1,0
26,46,1,0,1,0,0,21,-0.5,-0.333333333,-0.5,0,1,2,2,0,1
26,46,1,0,1,0,0,22,-0.5,-0.333333333,-0.5,0,1,1,2,0,1
26,46,1,0,1,0,0,23,-0.5,-0.333333333,-0.5,0,1,2,3,0,1
26,46,1,0,1,0,0,24,-0.5,-0.333333333,-0.5,0,1,4,4,1,2
26,46,1,0,1,0,0,25,-0.5,-0.333333333,-0.5,0,1,3,4,1,3
26,46,1,0,1,0,0,26,-0.5,-0.333333333,-0.5,0,1,6,5,0,5
26,46,1,0,1,0,0,27,-0.5,-0.333333333,-0.5,0,1,3,3,0,1
26,46,1,0,1,0,0,28,-0.5,-0.333333333,0.5,1,0,2,2,1,1
26,46,1,0,1,0,0,29,-0.5,-0.333333333,-0.5,0,1,2,2,1,1
26,46,1,0,1,0,0,30,-0.5,-0.333333333,-0.5,0,1,1,2,1,1
27,31,2,0,1,0,0,1,0,0.666666667,-0.5,0,1,0,0,5,0
27,31,2,0,1,0,0,2,0,0.666666667,-0.5,0,1,0,0,1,0
27,31,2,0,1,0,0,3,0,0.666666667,-0.5,0,1,0,0,3,0
27,31,2,0,1,0,0,4,0,0.666666667,0.5,1,0,2,0,2,5
27,31,2,0,1,0,0,5,0,0.666666667,-0.5,0,1,0,0,2,0
27,31,2,0,1,0,0,6,0,0.666666667,-0.5,0,1,0,0,3,0
27,31,2,0,1,0,0,7,0,0.666666667,-0.5,0,1,0,0,2,0
27,31,2,0,1,0,0,8,0,0.666666667,-0.5,0,1,0,0,1,0
27,31,2,0,1,0,0,9,0,0.666666667,-0.5,0,1,0,0,1,0
27,31,2,0,1,0,0,10,0,0.666666667,-0.5,0,1,0,0,3,0
27,31,2,0,1,0,0,11,0.5,-0.333333333,-0.5,0,1,1,2,2,1
27,31,2,0,1,0,0,12,0.5,-0.333333333,-0.5,0,1,3,3,1,3
27,31,2,0,1,0,0,13,0.5,-0.333333333,-0.5,0,1,1,1,1,3
27,31,2,0,1,0,0,14,0.5,-0.333333333,-0.5,0,1,3,2,4,3
27,31,2,0,1,0,0,15,0.5,-0.333333333,-0.5,0,1,1,1,3,1
27,31,2,0,1,0,0,16,0.5,-0.333333333,-0.5,0,1,2,2,3,1
27,31,2,0,1,0,0,17,0.5,-0.333333333,-0.5,0,1,2,1,2,1
27,31,2,0,1,0,0,18,0.5,-0.333333333,0.5,1,0,5,2,2,5
27,31,2,0,1,0,0,19,0.5,-0.333333333,-0.5,0,1,1,1,2,1
27,31,2,0,1,0,0,20,0.5,-0.333333333,-0.5,0,1,2,3,3,2
27,31,2,0,1,0,0,21,-0.5,-0.333333333,-0.5,0,1,0,0,0,0
27,31,2,0,1,0,0,22,-0.5,-0.333333333,-0.5,0,1,0,0,0,0
27,31,2,0,1,0,0,23,-0.5,-0.333333333,-0.5,0,1,1,1,0,1
27,31,2,0,1,0,0,24,-0.5,-0.333333333,-0.5,0,1,2,2,0,2
27,31,2,0,1,0,0,25,-0.5,-0.333333333,-0.5,0,1,3,3,2,3
27,31,2,0,1,0,0,26,-0.5,-0.333333333,0.5,1,0,5,5,0,5
27,31,2,0,1,0,0,27,-0.5,-0.333333333,-0.5,0,1,3,3,0,3
27,31,2,0,1,0,0,28,-0.5,-0.333333333,-0.5,0,1,2,2,0,2
27,31,2,0,1,0,0,29,-0.5,-0.333333333,-0.5,0,1,2,2,0,2
27,31,2,0,1,0,0,30,-0.5,-0.333333333,-0.5,0,1,1,1,0,1
28,50,1,0,1,0,0,1,0,0.666666667,-0.5,0,1,0,1,2,1
28,50,1,0,1,0,0,2,0,0.666666667,0.5,1,0,1,1,2,1
28,50,1,0,1,0,0,3,0,0.666666667,-0.5,0,1,1,1,2,1
28,50,1,0,1,0,0,4,0,0.666666667,-0.5,0,1,1,1,3,1
28,50,1,0,1,0,0,5,0,0.666666667,-0.5,0,1,0,0,2,2
28,50,1,0,1,0,0,6,0,0.666666667,-0.5,0,1,1,0,2,2
28,50,1,0,1,0,0,7,0,0.666666667,-0.5,0,1,1,1,2,1
28,50,1,0,1,0,0,8,0,0.666666667,-0.5,0,1,1,1,3,3
28,50,1,0,1,0,0,9,0,0.666666667,-0.5,0,1,1,1,2,2
28,50,1,0,1,0,0,10,0,0.666666667,-0.5,0,1,1,1,2,1
28,50,1,0,1,0,0,11,0.5,-0.333333333,-0.5,0,1,2,4,6,6
28,50,1,0,1,0,0,12,0.5,-0.333333333,-0.5,0,1,2,3,6,6
28,50,1,0,1,0,0,13,0.5,-0.333333333,-0.5,0,1,1,2,2,2
28,50,1,0,1,0,0,14,0.5,-0.333333333,-0.5,0,1,2,3,4,2
28,50,1,0,1,0,0,15,0.5,-0.333333333,-0.5,0,1,1,1,2,2
28,50,1,0,1,0,0,16,0.5,-0.333333333,-0.5,0,1,1,1,2,2
28,50,1,0,1,0,0,17,0.5,-0.333333333,-0.5,0,1,1,1,3,2
28,50,1,0,1,0,0,18,0.5,-0.333333333,-0.5,0,1,1,1,5,4
28,50,1,0,1,0,0,19,0.5,-0.333333333,0.5,1,0,1,2,3,3
28,50,1,0,1,0,0,20,0.5,-0.333333333,-0.5,0,1,2,3,6,4
28,50,1,0,1,0,0,21,-0.5,-0.333333333,-0.5,0,1,2,2,3,6
28,50,1,0,1,0,0,22,-0.5,-0.333333333,-0.5,0,1,2,2,2,1
28,50,1,0,1,0,0,23,-0.5,-0.333333333,-0.5,0,1,4,4,3,6
28,50,1,0,1,0,0,24,-0.5,-0.333333333,-0.5,0,1,2,2,2,1
28,50,1,0,1,0,0,25,-0.5,-0.333333333,-0.5,0,1,2,2,4,2
28,50,1,0,1,0,0,26,-0.5,-0.333333333,-0.5,0,1,2,1,2,5
28,50,1,0,1,0,0,27,-0.5,-0.333333333,-0.5,0,1,2,3,3,2
28,50,1,0,1,0,0,28,-0.5,-0.333333333,-0.5,0,1,5,5,3,5
28,50,1,0,1,0,0,29,-0.5,-0.333333333,0.5,1,0,4,4,3,5
28,50,1,0,1,0,0,30,-0.5,-0.333333333,-0.5,0,1,1,1,3,1
29,59,2,0,5,0,-2,1,0,0.666666667,-0.5,0,1,8,6,7,2
29,59,2,0,5,0,-2,2,0,0.666666667,-0.5,0,1,2,0,0,2
29,59,2,0,5,0,-2,3,0,0.666666667,-0.5,0,1,2,0,0,0
29,59,2,0,5,0,-2,4,0,0.666666667,-0.5,0,1,0,0,0,0
29,59,2,0,5,0,-2,5,0,0.666666667,-0.5,0,1,0,0,0,0
29,59,2,0,5,0,-2,6,0,0.666666667,-0.5,0,1,0,0,0,0
29,59,2,0,5,0,-2,7,0,0.666666667,-0.5,0,1,6,3,6,4
29,59,2,0,5,0,-2,8,0,0.666666667,-0.5,0,1,0,0,0,0
29,59,2,0,5,0,-2,9,0,0.666666667,-0.5,0,1,0,0,0,0
29,59,2,0,5,0,-2,10,0,0.666666667,0.5,1,0,2,0,0,0
29,59,2,0,5,0,-2,11,0.5,-0.333333333,-0.5,0,1,5,7,4,3
29,59,2,0,5,0,-2,12,0.5,-0.333333333,-0.5,0,1,3,1,0,4
29,59,2,0,5,0,-2,13,0.5,-0.333333333,0.5,1,0,5,4,3,4
29,59,2,0,5,0,-2,14,0.5,-0.333333333,-0.5,0,1,5,5,5,5
29,59,2,0,5,0,-2,15,0.5,-0.333333333,-0.5,0,1,2,0,1,5
29,59,2,0,5,0,-2,16,0.5,-0.333333333,-0.5,0,1,2,0,0,2
29,59,2,0,5,0,-2,17,0.5,-0.333333333,-0.5,0,1,2,0,3,4
29,59,2,0,5,0,-2,18,0.5,-0.333333333,-0.5,0,1,3,2,6,4
29,59,2,0,5,0,-2,19,0.5,-0.333333333,-0.5,0,1,4,4,6,7
29,59,2,0,5,0,-2,20,0.5,-0.333333333,-0.5,0,1,4,3,7,6
29,59,2,0,5,0,-2,21,-0.5,-0.333333333,-0.5,0,1,6,5,2,3
29,59,2,0,5,0,-2,22,-0.5,-0.333333333,-0.5,0,1,5,6,1,7
29,59,2,0,5,0,-2,23,-0.5,-0.333333333,-0.5,0,1,1,0,3,0
29,59,2,0,5,0,-2,24,-0.5,-0.333333333,-0.5,0,1,2,5,1,3
29,59,2,0,5,0,-2,25,-0.5,-0.333333333,-0.5,0,1,0,0,9,0
29,59,2,0,5,0,-2,26,-0.5,-0.333333333,-0.5,0,1,7,9,0,6
29,59,2,0,5,0,-2,27,-0.5,-0.333333333,0.5,1,0,7,7,0,5
29,59,2,0,5,0,-2,28,-0.5,-0.333333333,-0.5,0,1,2,1,1,0
29,59,2,0,5,0,-2,29,-0.5,-0.333333333,-0.5,0,1,2,1,1,0
29,59,2,0,5,0,-2,30,-0.5,-0.333333333,-0.5,0,1,0,0,1,0
30,23,1,0,1,0,0,1,0,0.666666667,-0.5,0,1,1,1,4,3
30,23,1,0,1,0,0,2,0,0.666666667,-0.5,0,1,1,0,0,0
30,23,1,0,1,0,0,3,0,0.666666667,-0.5,0,1,2,0,0,0
30,23,1,0,1,0,0,4,0,0.666666667,-0.5,0,1,0,0,0,0
30,23,1,0,1,0,0,5,0,0.666666667,0.5,1,0,2,0,2,3
30,23,1,0,1,0,0,6,0,0.666666667,-0.5,0,1,1,0,2,1
30,23,1,0,1,0,0,7,0,0.666666667,-0.5,0,1,1,0,0,0
30,23,1,0,1,0,0,8,0,0.666666667,-0.5,0,1,2,0,2,2
30,23,1,0,1,0,0,9,0,0.666666667,-0.5,0,1,2,0,0,0
30,23,1,0,1,0,0,10,0,0.666666667,-0.5,0,1,0,0,4,2
30,23,1,0,1,0,0,11,0.5,-0.333333333,-0.5,0,1,1,0,0,0
30,23,1,0,1,0,0,12,0.5,-0.333333333,-0.5,0,1,1,1,3,2
30,23,1,0,1,0,0,13,0.5,-0.333333333,0.5,1,0,0,2,0,3
30,23,1,0,1,0,0,14,0.5,-0.333333333,-0.5,0,1,0,0,0,0
30,23,1,0,1,0,0,15,0.5,-0.333333333,-0.5,0,1,2,2,7,5
30,23,1,0,1,0,0,16,0.5,-0.333333333,-0.5,0,1,0,0,0,0
30,23,1,0,1,0,0,17,0.5,-0.333333333,-0.5,0,1,0,1,2,4
30,23,1,0,1,0,0,18,0.5,-0.333333333,-0.5,0,1,1,1,3,1
30,23,1,0,1,0,0,19,0.5,-0.333333333,-0.5,0,1,0,0,1,5
30,23,1,0,1,0,0,20,0.5,-0.333333333,-0.5,0,1,0,1,0,0
30,23,1,0,1,0,0,21,-0.5,-0.333333333,-0.5,0,1,0,2,1,5
30,23,1,0,1,0,0,22,-0.5,-0.333333333,0.5,1,0,1,0,1,5
30,23,1,0,1,0,0,23,-0.5,-0.333333333,-0.5,0,1,0,1,3,0
30,23,1,0,1,0,0,24,-0.5,-0.333333333,-0.5,0,1,1,2,3,2
30,23,1,0,1,0,0,25,-0.5,-0.333333333,-0.5,0,1,1,0,7,6
30,23,1,0,1,0,0,26,-0.5,-0.333333333,-0.5,0,1,1,0,1,0
30,23,1,0,1,0,0,27,-0.5,-0.333333333,-0.5,0,1,1,3,0,1
30,23,1,0,1,0,0,28,-0.5,-0.333333333,-0.5,0,1,1,0,1,0
30,23,1,0,1,0,0,29,-0.5,-0.333333333,-0.5,0,1,1,0,0,1
30,23,1,0,1,0,0,30,-0.5,-0.333333333,-0.5,0,1,1,4,0,2
31,40,2,0,5,0,0,1,0,0.666666667,-0.5,0,1,0,0,0,0
31,40,2,0,5,0,0,2,0,0.666666667,-0.5,0,1,0,0,0,0
31,40,2,0,5,0,0,3,0,0.666666667,-0.5,0,1,0,0,0,0
31,40,2,0,5,0,0,4,0,0.666666667,-0.5,0,1,0,0,0,1
31,40,2,0,5,0,0,5,0,0.666666667,-0.5,0,1,0,0,0,0
31,40,2,0,5,0,0,6,0,0.666666667,-0.5,0,1,0,0,1,1
31,40,2,0,5,0,0,7,0,0.666666667,0.5,1,0,1,0,1,4
31,40,2,0,5,0,0,8,0,0.666666667,-0.5,0,1,1,0,0,3
31,40,2,0,5,0,0,9,0,0.666666667,-0.5,0,1,2,0,2,4
31,40,2,0,5,0,0,10,0,0.666666667,-0.5,0,1,0,0,0,0
31,40,2,0,5,0,0,11,0.5,-0.333333333,-0.5,0,1,0,7,0,0
31,40,2,0,5,0,0,12,0.5,-0.333333333,-0.5,0,1,0,3,0,1
31,40,2,0,5,0,0,13,0.5,-0.333333333,-0.5,0,1,1,2,1,5
31,40,2,0,5,0,0,14,0.5,-0.333333333,-0.5,0,1,0,1,0,0
31,40,2,0,5,0,0,15,0.5,-0.333333333,-0.5,0,1,0,0,0,1
31,40,2,0,5,0,0,16,0.5,-0.333333333,0.5,1,0,8,6,8,6
31,40,2,0,5,0,0,17,0.5,-0.333333333,-0.5,0,1,7,5,7,6
31,40,2,0,5,0,0,18,0.5,-0.333333333,-0.5,0,1,9,0,9,9
31,40,2,0,5,0,0,19,0.5,-0.333333333,-0.5,0,1,0,3,2,4
31,40,2,0,5,0,0,20,0.5,-0.333333333,-0.5,0,1,5,0,4,5
31,40,2,0,5,0,0,21,-0.5,-0.333333333,-0.5,0,1,1,1,2,5
31,40,2,0,5,0,0,22,-0.5,-0.333333333,-0.5,0,1,1,1,2,5
31,40,2,0,5,0,0,23,-0.5,-0.333333333,-0.5,0,1,1,1,0,0
31,40,2,0,5,0,0,24,-0.5,-0.333333333,-0.5,0,1,1,2,0,1
31,40,2,0,5,0,0,25,-0.5,-0.333333333,0.5,1,0,5,0,8,9
31,40,2,0,5,0,0,26,-0.5,-0.333333333,-0.5,0,1,9,0,0,9
31,40,2,0,5,0,0,27,-0.5,-0.333333333,-0.5,0,1,1,5,5,5
31,40,2,0,5,0,0,28,-0.5,-0.333333333,-0.5,0,1,1,1,0,2
31,40,2,0,5,0,0,29,-0.5,-0.333333333,-0.5,0,1,1,5,0,5
31,40,2,0,5,0,0,30,-0.5,-0.333333333,-0.5,0,1,0,0,0,0
32,19,2,0,1,0,0,1,0,0.666666667,-0.5,0,1,2,3,4,6
32,19,2,0,1,0,0,2,0,0.666666667,-0.5,0,1,0,0,1,1
32,19,2,0,1,0,0,3,0,0.666666667,-0.5,0,1,0,0,0,0
32,19,2,0,1,0,0,4,0,0.666666667,-0.5,0,1,2,1,2,2
32,19,2,0,1,0,0,5,0,0.666666667,-0.5,0,1,3,2,3,4
32,19,2,0,1,0,0,6,0,0.666666667,-0.5,0,1,0,0,0,0
32,19,2,0,1,0,0,7,0,0.666666667,-0.5,0,1,0,0,0,0
32,19,2,0,1,0,0,8,0,0.666666667,-0.5,0,1,3,3,5,6
32,19,2,0,1,0,0,9,0,0.666666667,-0.5,0,1,2,2,4,7
32,19,2,0,1,0,0,10,0,0.666666667,0.5,1,0,4,2,2,4
32,19,2,0,1,0,0,11,0.5,-0.333333333,-0.5,0,1,2,4,3,3
32,19,2,0,1,0,0,12,0.5,-0.333333333,-0.5,0,1,4,5,5,5
32,19,2,0,1,0,0,13,0.5,-0.333333333,-0.5,0,1,3,4,4,4
32,19,2,0,1,0,0,14,0.5,-0.333333333,-0.5,0,1,1,0,0,2
32,19,2,0,1,0,0,15,0.5,-0.333333333,-0.5,0,1,9,6,9,8
32,19,2,0,1,0,0,16,0.5,-0.333333333,-0.5,0,1,0,1,1,1
32,19,2,0,1,0,0,17,0.5,-0.333333333,0.5,1,0,1,1,1,3
32,19,2,0,1,0,0,18,0.5,-0.333333333,-0.5,0,1,6,5,8,6
32,19,2,0,1,0,0,19,0.5,-0.333333333,-0.5,0,1,1,3,2,2
32,19,2,0,1,0,0,20,0.5,-0.333333333,-0.5,0,1,5,7,6,5
32,19,2,0,1,0,0,21,-0.5,-0.333333333,-0.5,0,1,4,2,3,4
32,19,2,0,1,0,0,22,-0.5,-0.333333333,-0.5,0,1,4,3,4,5
32,19,2,0,1,0,0,23,-0.5,-0.333333333,-0.5,0,1,1,1,1,2
32,19,2,0,1,0,0,24,-0.5,-0.333333333,0.5,1,0,5,5,5,7
