Participant_number,dominant_priority,rt,Priority_difference,chosen_pr,Chose_priority,Side,Previous_Side,Different?,New participant,stimulus_block
40,1166.521266,13511.4,1565.252865,-398.731599,0,Right,Left,yes,no,A-C
40,1129.688426,6736.9,1521.873553,1129.688426,1,Left,Left,yes,no,A-C
40,1560.242807,7896.9,1877.573033,-317.330226,0,Left,Right,no,no,A-C
40,1560.242807,11352.9,1963.530219,1560.242807,1,Right,Right,yes,no,A-C
40,1255.024952,16669.3,1653.367198,1255.024952,1,Right,Right,no,no,A-C
40,-403.2874118,13636.6,1871.846765,-403.2874118,1,Right,Left,no,no,C-E
40,-391.1840113,5929.8,2052.781195,-2443.965206,0,Left,Right,yes,no,C-E
40,-353.3244098,14334,2066.833873,-2420.158283,0,Right,Right,yes,no,C-E
40,-336.8467193,16711.1,1781.506049,-2118.352768,0,Right,Right,no,no,C-E
40,-355.5518971,8123.9,1625.638838,-355.5518971,1,Right,Left,no,no,C-E
40,-337.3134293,3106.1,2086.649954,-337.3134293,1,Left,Right,yes,no,C-E
40,-409.6071274,5818.1,2014.356256,-2423.963383,0,Right,Right,yes,no,C-E
40,-317.3302262,16028.8,1687.548081,-317.3302262,1,Right,Right,no,no,C-E
40,-394.5419824,12591.3,2160.078953,-394.5419824,1,Right,Left,no,no,C-E
40,-347.8045684,11849.1,2072.353715,-2420.158283,0,Left,Right,yes,no,C-E
40,262.2428924,11142.8,2237.061858,-1974.818966,0,Right,Right,yes,no,B-E
40,215.4189217,2889.1,2438.805352,215.4189217,1,Right,Left,no,no,B-E
40,996.7397689,3414.4,3416.898052,996.7397689,1,Left,Left,yes,no,B-E
40,212.3204739,3392.5,2330.673242,-2118.352768,0,Left,Right,no,no,B-E
40,989.6361227,4673.4,3413.599506,-2423.963383,0,Right,Left,yes,no,B-E
40,919.0637399,4693.8,3339.222023,-2420.158283,0,Left,Right,yes,no,B-E
40,216.9875831,7728.5,2542.402902,-2325.415319,0,Right,Right,yes,no,B-E
40,922.8678045,7961.5,3198.001981,-2275.134177,0,Right,Right,no,no,B-E
40,228.6098053,2255.7,2233.488112,228.6098053,1,Right,Left,no,no,B-E
40,1016.376283,10718.7,3341.791602,1016.376283,1,Left,Right,yes,no,B-E
40,247.3218431,11189.2,2524.836343,247.3218431,1,Right,Right,yes,no,B-E
40,935.3890588,1951.4,3490.009994,935.3890588,1,Right,Right,no,no,B-E
40,187.914663,1686.4,2169.105398,-1981.190735,0,Right,Left,no,no,B-E
40,1924.715546,1742.2,4368.680752,-2443.965206,0,Left,Right,yes,no,A-E
40,1560.242807,11176.3,3984.20619,-2423.963383,0,Right,Right,yes,no,A-E
40,1453.011627,2265.3,3676.398057,-2223.38643,0,Right,Left,no,no,A-E
40,1941.175699,3534,4361.333982,-2420.158283,0,Left,Right,yes,no,A-E
40,2002.718236,17715.7,3977.537202,2002.718236,1,Right,Right,yes,no,A-E
40,1453.011627,16633.9,3728.145803,1453.011627,1,Right,Right,no,no,A-E
40,2002.718236,11104.7,4266.987051,-2264.268815,0,Right,Left,no,no,A-E
40,1941.175699,5285,4365.139082,-2423.963383,0,Left,Left,yes,no,A-E
40,1255.024952,951.1999998,3809.645887,-2554.620935,0,Left,Right,no,no,A-E
40,1166.521266,11943.1,3444.035766,1166.521266,1,Right,Right,yes,no,A-E
40,1941.175699,831.0999999,3316.225067,1941.175699,1,Right,Left,no,no,A-D
40,1166.521266,3777.4,2430.248692,-1263.727426,0,Left,Right,yes,no,A-D
40,2002.718236,1038,3348.715553,-1345.997317,0,Right,Right,yes,no,A-D
40,1924.715546,996.8000002,3365.933777,-1441.218231,0,Right,Left,no,no,A-D
40,1572.12696,1381.1,2935.188963,-1363.062003,0,Left,Left,yes,no,A-D
40,1941.175699,1618.5,3355.721699,-1414.546,0,Left,Right,no,no,A-D
40,1453.011627,7023.4,2827.858419,1453.011627,1,Right,Left,yes,no,A-D
40,1560.242807,3284.8,2859.148387,1560.242807,1,Right,Right,yes,no,A-D
40,1572.12696,6062,2971.335473,-1399.208513,0,Right,Left,no,no,A-D
40,1166.521266,625.7999997,2471.34742,1166.521266,1,Left,Left,yes,no,A-D
40,1129.688426,831.5,2409.55205,-1279.863624,0,Left,Left,yes,no,A-D
40,1255.024952,7033.2,2603.203752,1255.024952,1,Left,Right,no,no,A-D
40,1453.011627,1647.5,2755.776568,1453.011627,1,Right,Left,yes,no,A-D
40,1560.242807,4931.6,2889.606394,1560.242807,1,Left,Right,yes,no,A-D
40,1453.011627,5822.1,4312.627526,-2859.615899,0,Right,Left,yes,no,A-E
40,1941.175699,1132.5,3922.366434,1941.175699,1,Left,Right,yes,no,A-E
40,1560.242807,1291.9,3783.629237,-2223.38643,0,Right,Right,yes,no,A-E
40,1560.242807,1949.9,3885.658126,-2325.415319,0,Right,Left,no,no,A-E
40,1166.521266,11255.5,3441.655442,1166.521266,1,Left,Right,yes,no,A-E
40,1166.521266,1567.8,3491.936585,-2325.415319,0,Right,Right,yes,no,A-E
40,2002.718236,2186.8,4446.683442,-2443.965206,0,Right,Right,no,no,A-E
40,2002.718236,8044.1,4280.232736,2002.718236,1,Right,Left,no,no,A-E
40,1924.715546,758.5,3929.593853,-2004.878307,0,Left,Left,yes,no,A-E
40,1453.011627,744.1000004,3873.16991,1453.011627,1,Left,Right,no,no,A-E
40,1255.024952,815,3229.843918,-1974.818966,0,Right,Right,yes,no,A-E
40,1129.688426,1423.1,3393.957241,-2264.268815,0,Right,Left,no,no,A-E
40,1941.175699,3208.9,4365.139082,1941.175699,1,Left,Right,yes,no,A-E
40,1572.12696,3654.3,3690.479728,1572.12696,1,Right,Left,yes,no,A-E
40,1129.688426,408,3553.651809,1129.688426,1,Left,Right,yes,no,A-E
40,1572.12696,1029.8,3992.285243,-2420.158283,0,Right,Left,yes,no,A-E
41,1166.521266,734.6,904.2783736,262.2428924,0,Left,Right,yes,yes,A-B
41,1572.12696,859.3,555.750677,1016.376283,0,Right,Right,yes,no,A-B
41,2002.718236,1068.3,1079.850432,2002.718236,1,Right,Right,no,no,A-B
41,1255.024952,865.6,1026.415147,228.609805,0,Right,Right,no,no,A-B
41,1572.12696,834.3,1361.802132,210.324828,0,Right,Left,no,no,A-B
41,1941.175699,1397.3,1005.78664,1941.175699,1,Left,Right,yes,no,A-B
41,1924.715546,1196.6,1005.651806,1924.715546,1,Right,Left,yes,no,A-B
41,1453.011627,1205.7,1198.831951,1453.011627,1,Left,Left,yes,no,A-B
41,1560.242807,867.9,1343.255224,1560.242807,1,Left,Left,no,no,A-B
41,1166.521266,1061.8,169.7814971,996.7397689,0,Left,Left,no,no,A-B
41,1560.242807,1043.7,626.5370975,1560.242807,1,Left,Left,no,no,A-B
41,1941.175699,1187.2,1728.855225,212.320474,0,Right,Right,yes,no,A-B
41,1255.024952,981.5,1039.60603,1255.024952,1,Right,Left,no,no,A-B
41,1453.011627,1110.1,1205.689784,1453.011627,1,Left,Left,yes,no,A-B
41,1129.688426,1065.3,104.624784,1129.688426,1,Left,Left,no,no,A-B
41,1129.688426,1069.6,941.773763,1129.688426,1,Left,Left,no,no,A-B
41,-1399.208513,1144.9,605.669794,-1399.208513,1,Left,Left,no,no,D-E
41,-1302.764941,1085.4,1022.650378,-2325.415319,0,Left,Left,no,no,D-E
41,-1329.363587,861,996.051732,-1329.363587,1,Left,Left,no,no,D-E
41,-1304.66982,1260.6,1119.293563,-1304.66982,1,Left,Left,no,no,D-E
41,-1441.218231,1748.2,1418.397668,-1441.218231,1,Left,Left,no,no,D-E
41,-1458.333389,1128,522.857346,-1981.190735,0,Left,Left,no,no,D-E
41,-1298.90558,1797.6,1121.252703,-1298.90558,1,Left,Left,no,no,D-E
41,-1439.377932,973.4,838.136568,-1439.377932,1,Left,Left,no,no,D-E
41,-1348.1788,1186,1206.442135,-1348.1788,1,Left,Left,no,no,D-E
41,-1363.062003,1343,611.756963,-1363.062003,1,Left,Right,no,no,D-E
41,-1279.863624,1316.3,943.522806,-2223.38643,0,Right,Left,yes,no,D-E
41,-1345.997317,1339.3,1074.160966,-1345.997317,1,Left,Left,yes,no,D-E
41,-1263.727426,1306.4,1011.40675,-1263.727426,1,Left,Left,no,no,D-E
41,-1414.546,1137.3,849.722815,-1414.546,1,Left,Right,no,no,D-E
41,-1375.049368,1257.4,1068.915838,-1375.049368,1,Right,Left,yes,no,D-E
41,-1304.826154,931.9,813.526614,-2118.352768,0,Left,Left,yes,no,D-E
41,-1374.846792,1118.9,1049.116591,-2423.963383,0,Left,Left,no,no,D-E
41,1129.688426,823.7,1483.012836,1129.688426,1,Left,Right,no,no,A-C
41,1453.011627,1132,1789.858346,-336.846719,0,Right,Left,yes,no,A-C
41,1941.175699,1185.5,2278.489128,-337.313429,0,Left,Left,yes,no,A-C
41,2002.718236,1104.1,2350.522804,-347.804568,0,Left,Left,no,no,A-C
41,1255.024952,952.6,1664.632079,-409.607127,0,Left,Right,no,no,A-C
41,1560.242807,929.2,1915.794704,1560.242807,1,Right,Left,yes,no,A-C
41,1453.011627,993.9,1832.527258,1453.011627,1,Left,Left,yes,no,A-C
41,1924.715546,898.2,2242.045772,1924.715546,1,Left,Left,no,no,A-C
41,1572.12696,891.8,1927.902802,1572.12696,1,Left,Left,no,no,A-C
41,1166.521266,1067.7,1557.705277,1166.521266,1,Left,Left,no,no,A-C
41,1255.024952,1200.8,1652.282285,1255.024952,1,Right,Right,yes,no,A-C
41,1166.521266,1726.1,1564.863512,-398.342246,0,Right,Right,no,no,A-C
41,1129.688426,1088.8,1528.420025,-398.731599,0,Right,Right,no,no,A-C
41,2002.718236,1309,2358.21206,-355.493824,0,Right,Right,no,no,A-C
41,1941.175699,1416.2,2344.463111,-403.287412,0,Right,Left,no,no,A-C
41,1560.242807,757,1954.784789,-394.541982,0,Left,Left,yes,no,A-C
41,-355.5518971,938.8,1921.962603,-2277.5145,0,Left,Left,no,no,C-E
41,-336.8467193,1072,2083.311564,-336.8467193,1,Left,Left,no,no,C-E
41,-392.1851265,1717,1612.693181,-392.1851265,1,Left,Left,no,no,C-E
41,-391.1840113,1500.8,1873.084804,-391.1840113,1,Left,Left,no,no,C-E
41,-403.2874118,1081.8,2020.675971,-403.2874118,1,Left,Left,no,no,C-E
41,-409.6071274,1131.9,2145.013808,-2554.620935,0,Right,Left,yes,no,C-E
41,-397.2573328,1091.4,1826.129097,-2223.38643,0,Right,Left,yes,no,C-E
41,-337.3134293,949.2,2106.651777,-2443.965206,0,Left,Left,yes,no,C-E
41,-317.3302262,1859.7,2102.828057,-317.3302262,1,Left,Right,no,no,C-E
41,-355.7758419,892.6,1969.639477,-2325.415319,0,Right,Left,yes,no,C-E
41,-353.3244098,780,1627.866325,-1981.190735,0,Left,Left,yes,no,C-E
41,-398.7315994,1111.9,1876.402577,-398.7315994,1,Left,Left,no,no,C-E
41,-398.3422462,925.9,1927.073073,-398.3422462,1,Left,Right,no,no,C-E
41,-347.8045684,813.2,2511.811331,-347.8045684,1,Right,Left,yes,no,C-E
41,-379.5156314,1175.3,2044.447752,-2423.963383,0,Left,Right,yes,no,C-E
41,919.0637399,1088.2,3244.479059,919.0637399,1,Right,Left,yes,no,B-E
41,212.3204739,1331.2,2489.834974,-2277.5145,0,Left,Left,yes,no,B-E
41,933.7057095,829.5,3357.669093,933.7057095,1,Left,Left,no,no,B-E
41,210.3248276,671.6,2185.143794,210.3248276,1,Left,Right,no,no,B-E
41,215.4189217,677.5,2635.577205,215.4189217,1,Right,Left,yes,no,B-E
41,989.6361227,1714.4,3849.252022,-2859.615899,0,Left,Right,yes,no,B-E
41,1016.376283,1577.2,3291.510459,-2275.134176,0,Right,Left,yes,no,B-E
41,228.6098053,1123.6,2648.768088,-2420.158283,0,Left,Right,yes,no,B-E
41,996.7397689,1070.2,3261.008584,-2264.268815,0,Right,Right,yes,no,B-E
41,247.3218431,814.3,2470.708273,-2223.38643,0,Right,Left,no,no,B-E
41,187.914663,1169.3,2513.329982,187.914663,1,Left,Right,yes,no,B-E
41,254.1796763,875.3,2698.144882,-2443.965206,0,Right,Right,yes,no,B-E
41,262.2428924,1662.3,2243.433627,262.2428924,1,Right,Right,no,no,B-E
41,216.9875831,1567.2,2640.950966,-2423.963383,0,Right,Left,no,no,B-E
41,922.8678045,842.3,2927.746112,-2004.878308,0,Left,Right,yes,no,B-E
41,1025.063642,1058.5,3579.684577,1025.063642,1,Right,Right,yes,no,B-E
41,935.3890588,1058.3,3053.741827,-2118.352768,0,Right,Left,no,no,B-E
41,1255.024952,889.9,3580.440271,-2325.415319,0,Left,Right,yes,no,A-E
41,1129.688426,952.2,3393.957241,1129.688426,1,Right,Left,yes,no,A-E
41,1560.242807,733.5,3980.40109,1560.242807,1,Left,Left,yes,no,A-E
41,1453.011627,688.7,3730.526127,1453.011627,1,Left,Left,no,no,A-E
41,1572.12696,778.5,4431.742859,1572.12696,1,Left,Left,no,no,A-E
41,1941.175699,613.5,4266.591018,-2325.415319,0,Left,Left,no,no,A-E
41,1560.242807,676.8,3984.20619,1560.242807,1,Left,Right,no,no,A-E
41,1453.011627,635.3,3676.398057,1453.011627,1,Right,Right,yes,no,A-E
41,2002.718236,675.3,4557.339171,-2554.620935,0,Right,Left,no,no,A-E
41,1941.175699,593.9,4361.333982,-2420.158283,0,Left,Left,yes,no,A-E
41,1166.521266,616.1,3147.712001,-1981.190735,0,Left,Right,no,no,A-E
41,1255.024952,620.9,3373.37772,1255.024952,1,Right,Right,yes,no,A-E
41,1129.688426,587.1,3573.653632,1129.688426,1,Right,Right,no,no,A-E
41,2002.718236,791.6,4007.596543,-2004.878307,0,Right,Left,no,no,A-E
41,1924.715546,710.3,3899.534512,-1974.818966,0,Left,Left,yes,no,A-E
41,1166.521266,712.1,3590.484649,-2423.963383,0,Left,Left,no,no,A-E
41,1572.12696,797.7,3847.261136,1572.12696,1,Left,Right,no,no,A-E
41,1129.688426,830.9,2492.750429,1129.688426,1,Right,Right,yes,no,A-D
41,1941.175699,855,3221.039323,1941.175699,1,Right,Right,no,no,A-D
41,1129.688426,1093.7,2428.594006,-1298.90558,0,Right,Left,no,no,A-D
41,1166.521266,1199.9,2430.248692,1166.521266,1,Left,Right,yes,no,A-D
41,2002.718236,1059.6,3348.715553,-1345.997317,0,Right,Right,yes,no,A-D
41,2002.718236,1080.9,3442.096168,2002.718236,1,Right,Right,no,no,A-D
41,1255.024952,797.7,2559.694772,1255.024952,1,Right,Right,no,no,A-D
41,1560.242807,680,3018.576196,1560.242807,1,Right,Right,no,no,A-D
41,1166.521266,737.6,2565.729779,1166.521266,1,Right,Right,no,no,A-D
41,1453.011627,1704.1,2782.375214,-1329.363587,0,Right,Left,no,no,A-D
41,1941.175699,663.2,3289.354499,-1348.1788,0,Left,Left,yes,no,A-D
41,1453.011627,650,2827.858419,1453.011627,1,Left,Left,no,no,A-D
41,1924.715546,633.7,3227.480487,1924.715546,1,Left,Left,no,no,A-D
41,1572.12696,470.7,2876.953114,-1304.826154,0,Left,Right,no,no,A-D
41,1255.024952,452.6,2696.243183,1255.024952,1,Right,Left,yes,no,A-D
41,1560.242807,521,2935.292175,1560.242807,1,Left,Right,yes,no,A-D
41,1572.12696,529.3,2986.67296,1572.12696,1,Right,Left,yes,no,A-D
41,2002.718236,457.8,4280.232736,2002.718236,1,Left,Right,yes,no,A-E
41,1572.12696,521.3,3553.317695,-1981.190735,0,Right,Left,yes,no,A-E
41,1941.175699,467,4266.591018,1941.175699,1,Left,Right,yes,no,A-E
41,1560.242807,553.1,3535.061773,1560.242807,1,Right,Left,yes,no,A-E
41,1453.011627,457.3,3728.145803,-2275.134176,0,Left,Right,yes,no,A-E
41,1924.715546,716.4,4348.678929,-2423.963383,0,Right,Right,yes,no,A-E
41,2002.718236,966.3,4422.876519,-2420.158283,0,Right,Right,no,no,A-E
41,1255.024952,601.5,3678.988335,1255.024952,1,Right,Left,no,no,A-E
41,1129.688426,729.7,3455.103745,-2325.415319,0,Left,Left,yes,no,A-E
41,1453.011627,728.2,3571.364395,1453.011627,1,Left,Left,no,no,A-E
41,1166.521266,749.2,3610.486472,1166.521266,1,Left,Right,no,no,A-E
41,1255.024952,1716.7,3675.183235,-2420.158283,0,Right,Left,yes,no,A-E
41,1941.175699,1553.1,4205.444514,1941.175699,1,Left,Left,yes,no,A-E
41,1560.242807,1847.3,3783.629237,1560.242807,1,Left,Left,no,no,A-E
41,1129.688426,1706.5,3684.309361,-2554.620935,0,Left,Left,no,no,A-E
41,1166.521266,1124.4,3171.399573,-2004.878307,0,Left,Left,no,no,A-E
41,1572.12696,1172.9,4431.742859,1572.12696,1,Left,Right,no,no,A-E
42,1453.011627,2059.2,427.947985,1025.063642,0,Right,Left,yes,yes,A-B
42,1166.521266,765.2,150.144983,1016.376283,0,Left,Left,yes,no,A-B
42,1453.011627,1096.9,463.3755043,1453.011627,1,Left,Right,no,no,A-B
42,1560.242807,1233.2,641.1790671,919.0637399,0,Right,Left,yes,no,A-B
42,2002.718236,664.3,1740.475344,262.242892,0,Left,Left,yes,no,A-B
42,1255.024952,2380.3,1039.60603,215.418922,0,Left,Left,no,no,A-B
42,1572.12696,1755.7,1343.517155,228.609805,0,Left,Left,no,no,A-B
42,1941.175699,1579,1728.855225,1941.175699,1,Left,Right,no,no,A-B
42,1572.12696,1641.4,636.7379012,935.3890588,0,Right,Right,yes,no,A-B
42,1941.175699,796.1,1753.261036,187.914663,0,Right,Left,no,no,A-B
42,1924.715546,1018.6,927.9757771,1924.715546,1,Left,Right,yes,no,A-B
42,1129.688426,692.4,882.3665829,1129.688426,1,Right,Left,yes,no,A-B
42,1560.242807,1241.1,626.5370975,1560.242807,1,Left,Left,yes,no,A-B
42,1255.024952,828.1,1038.037369,1255.024952,1,Left,Left,no,no,A-B
42,1166.521266,1197,912.3415897,1166.521266,1,Left,Left,no,no,A-B
42,2002.718236,859.7,1079.850432,922.867804,0,Left,Right,no,no,A-B
42,1129.688426,1406.8,919.3635984,210.3248276,0,Right,Left,yes,no,A-B
42,-1304.66982,796.2,970.4643564,-2275.134176,0,Left,Left,yes,no,D-E
42,-1279.863624,954.5,997.650876,-2277.5145,0,Left,Left,no,no,D-E
42,-1348.1788,1918.8,977.236519,-2325.415319,0,Left,Right,no,no,D-E
42,-1345.997317,960.4,1208.623618,-1345.997317,1,Right,Right,yes,no,D-E
42,-1414.546,838.6,1445.069899,-1414.546,1,Right,Left,no,no,D-E
42,-1263.727426,1516.3,1160.235957,-2423.963383,0,Left,Left,yes,no,D-E
42,-1374.846792,1708.1,606.343943,-1374.846792,1,Left,Right,no,no,D-E
42,-1298.90558,1066.9,675.913386,-1298.90558,1,Right,Right,yes,no,D-E
42,-1399.208513,1165,605.669794,-2004.878307,0,Right,Left,no,no,D-E
42,-1439.377932,1118.8,1004.587274,-1439.377932,1,Left,Left,yes,no,D-E
42,-1441.218231,1386,884.197088,-2325.415319,0,Left,Left,no,no,D-E
42,-1302.764941,1326.1,961.503874,-1302.764941,1,Left,Left,no,no,D-E
42,-1375.049368,1567.7,1048.914015,-1375.049368,1,Left,Left,no,no,D-E
42,-1329.363587,1767.3,1090.794696,-1329.363587,1,Left,Left,no,no,D-E
42,-1304.826154,911.3,1115.332129,-2420.158283,0,Left,Left,no,no,D-E
42,-1363.062003,1975.4,860.324427,-1363.062003,1,Left,Right,no,no,D-E
42,-1458.333389,1624.1,660.019379,-2118.352768,0,Right,Left,yes,no,D-E
42,1572.12696,1629.5,1889.457186,-317.330226,0,Left,Right,yes,no,A-C
42,1560.242807,1135.6,1897.556236,1560.242807,1,Right,Left,yes,no,A-C
42,1560.242807,932,1952.427934,-392.185127,0,Left,Left,yes,no,A-C
42,1255.024952,805.6,1658.312364,-403.287412,0,Left,Left,no,no,A-C
42,1166.521266,1358,1565.252865,1166.521266,1,Left,Left,no,no,A-C
42,1129.688426,1896,1520.872437,1129.688426,1,Left,Right,no,no,A-C
42,1572.12696,2280.2,1919.931528,-347.804568,0,Right,Right,yes,no,A-C
42,1453.011627,3004.1,1806.336037,-353.32441,0,Right,Right,no,no,A-C
42,1941.175699,1380.4,2320.69133,1941.175699,1,Right,Right,no,no,A-C
42,2002.718236,3014.6,2412.325363,-409.607127,0,Right,Right,no,no,A-C
42,1255.024952,1397.3,1653.367198,1255.024952,1,Right,Right,no,no,A-C
42,1129.688426,944.8,1466.535145,1129.688426,1,Right,Left,no,no,A-C
42,1166.521266,937.5,1522.073163,-355.551897,0,Left,Right,yes,no,A-C
42,1941.175699,2948,2296.669523,1941.175699,1,Right,Left,yes,no,A-C
42,1924.715546,1854.4,2321.972879,1924.715546,1,Left,Left,yes,no,A-C
42,1453.011627,3717.8,1808.787469,-355.775842,0,Left,Right,no,no,A-C
42,2002.718236,4454.3,2397.260218,2002.718236,1,Right,Right,yes,no,A-C
42,-409.6071274,2557.4,2034.358079,-409.6071274,1,Right,Right,no,no,C-E
42,-397.2573328,1777.8,1880.257167,-397.2573328,1,Right,Left,no,no,C-E
42,-403.2874118,1814.6,1715.065356,-403.2874118,1,Left,Left,yes,no,C-E
42,-391.1840113,1501.2,2028.974272,-391.1840113,1,Left,Left,no,no,C-E
42,-392.1851265,1484.9,2031.778257,-392.1851265,1,Left,Left,no,no,C-E
42,-337.3134293,1036.3,1926.955386,-2264.268815,0,Left,Left,no,no,C-E
42,-398.3422462,2577.6,1582.848489,-1981.190735,0,Left,Left,no,no,C-E
42,-355.7758419,2132.5,1619.043124,-355.7758419,1,Left,Left,no,no,C-E
42,-353.3244098,1086.3,1972.090909,-2325.415319,0,Left,Left,no,no,C-E
42,-347.8045684,2360.4,2076.158815,-347.8045684,1,Left,Right,no,no,C-E
42,-317.3302262,1510.5,2008.085093,-2325.415319,0,Right,Right,yes,no,C-E
42,-394.5419824,1730.2,2025.616301,-394.5419824,1,Right,Left,no,no,C-E
42,-336.8467193,2861.5,2217.774216,-2554.620935,0,Left,Left,yes,no,C-E
42,-379.5156314,1709.1,1625.362676,-379.5156314,1,Left,Left,no,no,C-E
42,-398.7315994,1376.4,2460.8843,-2859.615899,0,Left,Left,no,no,C-E
42,-355.5518971,1244,1867.834533,-2223.38643,0,Left,Right,no,no,C-E
42,1016.376283,3677.9,3875.992182,1016.376283,1,Right,Left,yes,no,B-E
42,210.3248276,1046.3,2487.839328,210.3248276,1,Left,Left,yes,no,B-E
42,989.6361227,1752.2,3413.599506,-2423.963383,0,Left,Right,no,no,B-E
42,933.7057095,958.6,3197.974525,933.7057095,1,Right,Left,yes,no,B-E
42,187.914663,6703.9,2608.072946,187.914663,1,Left,Left,yes,no,B-E
42,212.3204739,2023.9,2636.283857,-2423.963383,0,Left,Right,no,no,B-E
42,247.3218431,3446.7,2470.708273,-2223.38643,0,Right,Right,yes,no,B-E
42,919.0637399,1515.9,3473.684675,919.0637399,1,Right,Right,no,no,B-E
42,935.3890588,983.4,3260.804378,935.3890588,1,Right,Right,no,no,B-E
42,996.7397689,740.9,2971.558735,996.7397689,1,Right,Left,no,no,B-E
42,216.9875831,1154.4,2221.86589,-2004.878307,0,Left,Left,yes,no,B-E
42,215.4189217,883,2490.553098,215.4189217,1,Left,Left,no,no,B-E
42,228.6098053,939.5,2554.025124,-2325.415319,0,Left,Left,no,no,B-E
42,254.1796763,755.4,2372.532444,254.1796763,1,Left,Left,no,no,B-E
42,1025.063642,1574.3,3445.221925,1025.063642,1,Left,Right,no,no,B-E
42,922.8678045,1951.1,2904.05854,922.8678045,1,Right,Right,yes,no,B-E
42,262.2428924,3629,2706.208098,262.2428924,1,Right,Left,no,no,B-E
42,1941.175699,1779.6,3922.366434,1941.175699,1,Left,Left,yes,no,A-E
42,1560.242807,1015.8,3678.595575,1560.242807,1,Left,Left,no,no,A-E
42,1453.011627,1962.7,3730.526127,1453.011627,1,Left,Right,no,no,A-E
42,1941.175699,2521.2,4495.796634,-2554.620935,0,Right,Left,yes,no,A-E
42,1166.521266,5088.2,3171.399573,-2004.878307,0,Left,Left,yes,no,A-E
42,1572.12696,2000.4,4016.092166,1572.12696,1,Left,Right,no,no,A-E
42,1453.011627,1421.7,3778.426946,1453.011627,1,Right,Left,yes,no,A-E
42,2002.718236,2339.1,4422.876519,2002.718236,1,Left,Left,yes,no,A-E
42,1166.521266,1844.5,3590.484649,-2423.963383,0,Left,Left,no,no,A-E
42,1572.12696,3841.3,3996.090343,1572.12696,1,Left,Left,no,no,A-E
42,2002.718236,3545.1,4862.334135,2002.718236,1,Left,Left,no,no,A-E
42,1255.024952,2300,3675.183235,-2420.158283,0,Left,Left,no,no,A-E
42,1924.715546,2229.4,4250.130865,1924.715546,1,Left,Left,no,no,A-E
42,1129.688426,3388.3,3404.822602,1129.688426,1,Left,Left,no,no,A-E
42,1560.242807,1107.7,3535.061773,1560.242807,1,Left,Right,no,no,A-E
42,1129.688426,831.9,3353.074856,-2223.38643,0,Right,Left,no,no,A-E
42,1572.12696,2305.2,2920.30576,1572.12696,1,Left,Left,yes,no,A-D
42,1255.024952,1888,2559.694772,1255.024952,1,Left,Right,no,no,A-D
42,1560.242807,3833.2,2863.007748,1560.242807,1,Right,Left,yes,no,A-D
42,1453.011627,2519.3,2852.22014,1453.011627,1,Left,Left,yes,no,A-D
42,2002.718236,7128.2,3348.715553,2002.718236,1,Left,Right,no,no,A-D
42,1560.242807,1170.6,2823.970233,-1263.727426,0,Right,Left,yes,no,A-D
42,1941.175699,2365.3,3355.721699,1941.175699,1,Left,Left,yes,no,A-D
42,1924.715546,4322,3299.562338,-1374.846792,0,Left,Left,no,no,A-D
42,2002.718236,5775,3332.081823,2002.718236,1,Left,Right,no,no,A-D
42,1572.12696,2036.4,2871.03254,1572.12696,1,Right,Right,yes,no,A-D
42,1255.024952,3370.4,2559.851106,1255.024952,1,Right,Right,no,no,A-D
42,1166.521266,3650.8,2605.899198,1166.521266,1,Right,Left,no,no,A-D
42,1941.175699,1714.9,3221.039323,1941.175699,1,Left,Right,yes,no,A-D
42,1166.521266,2588.1,2541.570634,-1375.049368,0,Right,Left,yes,no,A-D
42,1453.011627,2492.6,2911.345016,-1458.333389,0,Left,Left,yes,no,A-D
42,1129.688426,1148.5,2492.750429,-1363.062003,0,Right,Left,yes,no,A-D
42,1924.715546,1118.7,3929.593853,1924.715546,1,Left,Left,yes,no,A-E
42,1255.024952,3444.4,3678.988335,-2423.963383,0,Left,Left,no,no,A-E
42,2002.718236,1049.6,4328.133555,2002.718236,1,Left,Left,no,no,A-E
42,1166.521266,1817.9,3610.486472,-2443.965206,0,Left,Right,no,no,A-E
42,1572.12696,2129.7,3836.395775,1572.12696,1,Right,Left,yes,no,A-E
42,1560.242807,930.1,3980.40109,1560.242807,1,Left,Right,yes,no,A-E
42,1941.175699,1097.3,4365.139082,1941.175699,1,Right,Left,yes,no,A-E
42,1129.688426,939.2,3110.879161,-1981.190735,0,Left,Left,yes,no,A-E
42,2002.718236,964.7,4557.339171,2002.718236,1,Left,Right,no,no,A-E
42,1166.521266,1499.6,3586.679549,1166.521266,1,Right,Left,yes,no,A-E
42,1941.175699,2274.2,4164.562129,1941.175699,1,Left,Left,yes,no,A-E
42,1453.011627,3712.7,3571.364395,-2118.352768,0,Left,Left,no,no,A-E
42,1560.242807,5866.2,4419.858706,-2859.615899,0,Left,Left,no,no,A-E
42,1453.011627,4262.1,3778.426946,-2325.415319,0,Left,Left,no,no,A-E
43,1453.011627,1204,1224.401822,1453.011627,1,Right,Left,yes,yes,A-B
43,1572.12696,1008.9,1309.884068,1572.12696,1,Left,Left,yes,no,A-B
43,1166.521266,711.0999999,949.5336829,216.9875831,0,Left,Right,no,no,A-B
43,1255.024952,937.7,229.96131,1025.063642,0,Right,Left,yes,no,A-B
43,1560.242807,562.0999999,563.5030381,1560.242807,1,Left,Right,yes,no,A-B
