trial_type,trial_index,time_elapsed,rt,stimulus,stimulus_block,stimulus_side,key_press,second_stimulus,two_side,time_post_trial,subject,is_fullscreen,trial_began,os,browser,screen_size,block,sub_block,tags1,tags2
bRMS,117,328929,3857.7,images/f42887_e_231 copy.png,B-E,1,75,images/f42887_e_209 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['B'],['E']
bRMS,118,335561,6006.7,images/f42887_e_120 copy.png,B-E,1,75,images/f42887_e_099 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['B'],['E']
bRMS,119,339807,3647.6,images/f42887_e_127 copy.png,A-E,1,75,images/f42887_e_169 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,120,343362,2893.8,images/f42887_e_064 copy.png,A-E,0,75,images/f42887_e_209 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,121,344839,873.1999999,images/f42887_e_025 copy.png,A-E,0,68,images/f42887_e_146 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,122,347693,2259,images/f42887_e_121 copy.png,A-E,1,75,images/f42887_e_167 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,123,349792,1553.5,images/f42887_e_058 copy.png,A-E,0,68,images/f42887_e_044 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,124,352991,2637.4,images/f42887_e_064 copy.png,A-E,1,75,images/f42887_e_213 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,125,356345,2767.4,images/f42887_e_121 copy.png,A-E,1,75,images/f42887_e_051 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,126,358012,1084.3,images/f42887_e_156 copy.png,A-E,1,68,images/f42887_e_145 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,127,360158,1614.1,images/f42887_e_252 copy.png,A-E,0,75,images/f42887_e_040 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,128,362380,1637.4,images/f42887_e_298 copy.png,A-E,1,68,images/f42887_e_099 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,129,363843,890.4,images/f42887_e_298 copy.png,A-E,0,68,images/f42887_e_000 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,130,366191,1758.5,images/f42887_e_156 copy.png,A-E,0,68,images/f42887_e_146 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,131,368560,1770.3,images/f42887_e_127 copy.png,A-E,1,75,images/f42887_e_290 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,132,370411,1279.6,images/f42887_e_005 copy.png,A-E,1,68,images/f42887_e_209 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,133,372496,1494.3,images/f42887_e_058 copy.png,A-E,0,68,images/f42887_e_051 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,134,377845,4778.2,images/f42887_e_025 copy.png,A-E,0,68,images/f42887_e_215 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,135,380312,1856,images/f42887_e_252 copy.png,A-E,1,75,images/f42887_e_085 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,136,382479,1556.4,images/f42887_e_064 copy.png,A-D,0,68,images/f42887_e_157 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['D']
bRMS,137,385389,2305.8,images/f42887_e_121 copy.png,A-D,0,68,images/f42887_e_178 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['D']
bRMS,138,387010,1023.9,images/f42887_e_121 copy.png,A-D,0,68,images/f42887_e_043 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['D']
bRMS,139,390844,3251.2,images/f42887_e_058 copy.png,A-D,1,75,images/f42887_e_218 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['D']
bRMS,140,394564,3115.3,images/f42887_e_064 copy.png,A-D,0,68,images/f42887_e_278 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['D']
bRMS,141,397062,1913.8,images/f42887_e_127 copy.png,A-D,0,68,images/f42887_e_152 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['D']
bRMS,142,399569,1915.5,images/f42887_e_252 copy.png,A-D,0,68,images/f42887_e_165 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['D']
bRMS,143,404875,4692.5,images/f42887_e_058 copy.png,A-D,0,75,images/f42887_e_096 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['D']
bRMS,144,407129,1663.4,images/f42887_e_025 copy.png,A-D,0,68,images/f42887_e_189 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['D']
bRMS,145,409305,1572.7,images/f42887_e_005 copy.png,A-D,1,75,images/f42887_e_028 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['D']
bRMS,146,410894,984.7,images/f42887_e_252 copy.png,A-D,1,75,images/f42887_e_293 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['D']
bRMS,147,412386,889.3000001,images/f42887_e_156 copy.png,A-D,0,68,images/f42887_e_103 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['D']
bRMS,148,417344,4354.3,images/f42887_e_298 copy.png,A-D,0,68,images/f42887_e_122 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['D']
bRMS,149,419392,1445.9,images/f42887_e_298 copy.png,A-D,1,68,images/f42887_e_296 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['D']
bRMS,150,422411,2366.8,images/f42887_e_025 copy.png,A-D,0,75,images/f42887_e_038 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['D']
bRMS,151,429409,6380.8,images/f42887_e_156 copy.png,A-D,0,75,images/f42887_e_237 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['D']
bRMS,152,431061,1036.5,images/f42887_e_127 copy.png,A-D,1,68,images/f42887_e_241 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['D']
bRMS,153,432773,1117.4,images/f42887_e_121 copy.png,A-E,1,68,images/f42887_e_146 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,154,434355,998.7,images/f42887_e_025 copy.png,A-E,1,68,images/f42887_e_209 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,155,436459,1508.7,images/f42887_e_005 copy.png,A-E,0,68,images/f42887_e_146 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,156,439956,2873.9,images/f42887_e_064 copy.png,A-E,0,68,images/f42887_e_215 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,157,442507,1939.8,images/f42887_e_127 copy.png,A-E,0,75,images/f42887_e_169 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,158,444670,1630,images/f42887_e_064 copy.png,A-E,1,75,images/f42887_e_209 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,159,446875,1663.8,images/f42887_e_252 copy.png,A-E,0,68,images/f42887_e_051 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,160,448870,1414.8,images/f42887_e_298 copy.png,A-E,0,75,images/f42887_e_213 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,161,451860,2400.5,images/f42887_e_156 copy.png,A-E,1,68,images/f42887_e_040 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,162,454705,2278.1,images/f42887_e_298 copy.png,A-E,0,68,images/f42887_e_044 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,163,458511,3228.7,images/f42887_e_127 copy.png,A-E,0,75,images/f42887_e_099 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,164,460641,1533.6,images/f42887_e_121 copy.png,A-E,1,68,images/f42887_e_145 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,165,465729,4499.3,images/f42887_e_058 copy.png,A-E,1,75,images/f42887_e_167 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,166,469328,3014.9,images/f42887_e_156 copy.png,A-E,0,75,images/f42887_e_051 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,167,473528,3590.5,images/f42887_e_058 copy.png,A-E,0,75,images/f42887_e_085 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,168,476458,2307.7,images/f42887_e_025 copy.png,A-E,0,75,images/f42887_e_000 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
bRMS,169,479901,2840.5,images/f42887_e_252 copy.png,A-E,1,75,images/f42887_e_290 copy.png,TRUE,400,1,FALSE,0,Windows 10,Chrome 104 (104.0.0.0),,63,63,['A'],['E']
instructions,170,484316,3996,,,,,,,,,,,,,,,,,
survey-multi-choice,171,486349,2030,,,,,,,,,,,,,,,,"{""Q0"":""Man""}",
survey-multi-choice,172,488548,2198,,,,,,,,,,,,,,,,"{""Q0"":""Right""}",
survey-multi-choice,173,490348,1799,,,,,,,,,,,,,,,,"{""Q0"":""Yes""}",
survey-multi-choice,174,494468,4118,,,,,,,,,,,,,,,,"{""Q0"":""No""}",
survey-likert,175,500740,6271,,,,,,,,,,,,,,,,"{""Q0"":1}",LAST_6
survey-likert,176,503260,2519,,,,,,,,,,,,,,,,"{""Q0"":4}",LAST_7
survey-likert,177,513452,10190,,,,,,,,,,,,,,,,"{""Q0"":4}",LAST_8
instructions,178,518075,4623,,,,,,,,,,,,,,,,,
pavlovia,0,3,,,,,,,,,,,,,,,,,,
instructions,1,1516,1512,,,,,,,,,,,,,,,,,
instructions,2,36828,35312,,,,,,,,,,,,,,,,,
bRMS,3,40904,3964.6,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,,
bRMS,4,42229,841,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,,
bRMS,5,43716,1008.9,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,,
bRMS,6,44893,699.7000003,images/f42887_e_100 copy.png,training,1,68,,FALSE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,,
bRMS,7,46059,685.8999996,images/f42887_e_100 copy.png,training,1,68,,FALSE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,,
bRMS,8,47251,713.3000002,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,,
bRMS,9,48774,1042.4,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,,
bRMS,10,50304,1049.6,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,,
bRMS,11,51584,803.9000001,images/f42887_e_100 copy.png,training,1,68,,FALSE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,,
bRMS,12,52797,728.9000001,images/f42887_e_100 copy.png,training,1,68,,FALSE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,,
bRMS,13,54305,1024.6,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,,
bRMS,14,55846,1059.1,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,,
bRMS,15,57053,723.5,images/f42887_e_100 copy.png,training,1,68,,FALSE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,,
bRMS,16,58146,611.2999997,images/f42887_e_100 copy.png,training,1,68,,FALSE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,,
bRMS,17,59282,654.5,images/f42887_e_100 copy.png,training,1,68,,FALSE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,,
bRMS,18,60403,641.3000002,images/f42887_e_100 copy.png,training,1,68,,FALSE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,,
bRMS,19,61558,677.2999997,images/f42887_e_100 copy.png,training,1,68,,FALSE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,,
bRMS,20,62699,661.5999999,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,,
bRMS,21,64085,908.0999999,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,,
bRMS,22,65175,608.5999999,images/f42887_e_100 copy.png,training,1,68,,FALSE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,,
bRMS,23,66282,625.7999997,images/f42887_e_100 copy.png,training,1,68,,FALSE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,,
bRMS,24,67361,597.5999999,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,,
bRMS,25,68628,787.9000001,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,,
bRMS,26,69649,538.9000001,images/f42887_e_100 copy.png,training,1,68,,FALSE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,,
bRMS,27,70770,639.2999997,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,,
bRMS,28,72009,753.5999999,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,,
bRMS,29,73113,626.4000001,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,,
bRMS,30,74105,510.6999998,images/f42887_e_100 copy.png,training,1,68,,FALSE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,,
bRMS,31,75150,557.1999998,images/f42887_e_100 copy.png,training,1,68,,FALSE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,,
bRMS,32,76179,549.5,images/f42887_e_100 copy.png,training,0,75,,FALSE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,,
instructions,33,99016,22436,,,,,,,,,,,,,,,,,
bRMS,34,100923,1818.4,images/f42887_e_064 copy.png,A-B,0,68,images/f42887_e_004 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['A'],['B']
bRMS,35,102297,893.5999999,images/f42887_e_005 copy.png,A-B,1,68,images/f42887_e_065 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['A'],['B']
bRMS,36,103837,1063.2,images/f42887_e_025 copy.png,A-B,1,75,images/f42887_e_120 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['A'],['B']
bRMS,37,105250,934.9000001,images/f42887_e_121 copy.png,A-B,1,68,images/f42887_e_166 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['A'],['B']
bRMS,38,106568,842.9000001,images/f42887_e_252 copy.png,A-B,0,75,images/f42887_e_191 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['A'],['B']
bRMS,39,107850,805.1999998,images/f42887_e_156 copy.png,A-B,0,68,images/f42887_e_016 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['A'],['B']
bRMS,40,109036,710.4000001,images/f42887_e_252 copy.png,A-B,0,68,images/f42887_e_080 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['A'],['B']
bRMS,41,110534,1017,images/f42887_e_298 copy.png,A-B,1,68,images/f42887_e_180 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['A'],['B']
bRMS,42,111597,587.0999999,images/f42887_e_121 copy.png,A-B,0,68,images/f42887_e_287 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['A'],['B']
bRMS,43,112847,773.2999997,images/f42887_e_156 copy.png,A-B,1,68,images/f42887_e_054 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['A'],['B']
bRMS,44,114100,779,images/f42887_e_064 copy.png,A-B,0,75,images/f42887_e_289 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['A'],['B']
bRMS,45,115281,701.5,images/f42887_e_058 copy.png,A-B,1,75,images/f42887_e_235 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['A'],['B']
bRMS,46,116473,714.7999997,images/f42887_e_025 copy.png,A-B,0,68,images/f42887_e_161 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['A'],['B']
bRMS,47,117678,726.5,images/f42887_e_298 copy.png,A-B,1,68,images/f42887_e_200 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['A'],['B']
bRMS,48,119108,952.5,images/f42887_e_058 copy.png,A-B,0,75,images/f42887_e_056 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['A'],['B']
bRMS,49,120435,848.1999998,images/f42887_e_127 copy.png,A-B,1,68,images/f42887_e_295 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['A'],['B']
bRMS,50,121505,591.2999997,images/f42887_e_127 copy.png,A-B,1,68,images/f42887_e_231 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['A'],['B']
bRMS,51,122679,683.0999999,images/f42887_e_237 copy.png,D-E,0,75,images/f42887_e_000 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['D'],['E']
bRMS,52,123853,694.5999999,images/f42887_e_189 copy.png,D-E,0,68,images/f42887_e_044 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['D'],['E']
bRMS,53,126023,1691.8,images/f42887_e_103 copy.png,D-E,1,75,images/f42887_e_146 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['D'],['E']
bRMS,54,127128,622.9000001,images/f42887_e_028 copy.png,D-E,1,68,images/f42887_e_213 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['D'],['E']
bRMS,55,128362,759,images/f42887_e_178 copy.png,D-E,1,75,images/f42887_e_209 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['D'],['E']
bRMS,56,129444,602,images/f42887_e_122 copy.png,D-E,1,68,images/f42887_e_146 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['D'],['E']
bRMS,57,130886,965.8000002,images/f42887_e_038 copy.png,D-E,1,75,images/f42887_e_145 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['D'],['E']
bRMS,58,132558,1189,images/f42887_e_218 copy.png,D-E,1,68,images/f42887_e_215 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['D'],['E']
bRMS,59,134248,1207.4,images/f42887_e_241 copy.png,D-E,0,68,images/f42887_e_169 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['D'],['E']
bRMS,60,135797,1068.7,images/f42887_e_296 copy.png,D-E,0,68,images/f42887_e_099 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['D'],['E']
bRMS,61,137293,1020.8,images/f42887_e_043 copy.png,D-E,0,75,images/f42887_e_209 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['D'],['E']
bRMS,62,138764,991.6999998,images/f42887_e_096 copy.png,D-E,1,75,images/f42887_e_167 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['D'],['E']
bRMS,63,140155,909.1000004,images/f42887_e_293 copy.png,D-E,1,68,images/f42887_e_040 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['D'],['E']
bRMS,64,141596,961,images/f42887_e_152 copy.png,D-E,1,68,images/f42887_e_085 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['D'],['E']
bRMS,65,142996,919.3000002,images/f42887_e_157 copy.png,D-E,0,68,images/f42887_e_051 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['D'],['E']
bRMS,66,144438,966.3000002,images/f42887_e_165 copy.png,D-E,1,75,images/f42887_e_051 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['D'],['E']
bRMS,67,145738,823.0999999,images/f42887_e_278 copy.png,D-E,1,68,images/f42887_e_290 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['D'],['E']
bRMS,68,147078,862.0999999,images/f42887_e_025 copy.png,A-C,0,68,images/f42887_e_021 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['A'],['C']
bRMS,69,148429,866.5,images/f42887_e_252 copy.png,A-C,1,68,images/f42887_e_176 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['A'],['C']
bRMS,70,149725,810.6000004,images/f42887_e_121 copy.png,A-C,1,68,images/f42887_e_067 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['A'],['C']
bRMS,71,151119,916.3000002,images/f42887_e_156 copy.png,A-C,0,75,images/f42887_e_201 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['A'],['C']
bRMS,72,152655,1057.1,images/f42887_e_156 copy.png,A-C,0,75,images/f42887_e_179 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['A'],['C']
bRMS,73,154135,999.9000001,images/f42887_e_127 copy.png,A-C,0,68,images/f42887_e_197 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['A'],['C']
bRMS,74,155689,1074.5,images/f42887_e_064 copy.png,A-C,0,75,images/f42887_e_266 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['A'],['C']
bRMS,75,157121,949.6999998,images/f42887_e_298 copy.png,A-C,1,68,images/f42887_e_212 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['A'],['C']
bRMS,76,158675,1072.5,images/f42887_e_058 copy.png,A-C,0,68,images/f42887_e_291 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['A'],['C']
bRMS,77,160176,1020.9,images/f42887_e_127 copy.png,A-C,1,68,images/f42887_e_265 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['A'],['C']
bRMS,78,161531,875,images/f42887_e_005 copy.png,A-C,0,68,images/f42887_e_238 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['A'],['C']
bRMS,79,163071,1062.5,images/f42887_e_121 copy.png,A-C,1,75,images/f42887_e_134 copy.png,TRUE,400,1,FALSE,0,Mac OS X 10_15_7,Chrome 99 (99.0.4844.83),,63,63,['A'],['C']
