Participant_number,dominant_priority,rt,Priority_difference,chosen_pr,Chose_priority,Side,Previous_Side,Different?,New participant,stimulus_block
5,1453.011627,1046.7,3457.889934,-2004.878307,0,Right,Left,no,no,A-E
5,1941.175699,2222.7,4216.309875,-2275.134176,0,Left,Left,yes,no,A-E
5,1924.715546,2749,4250.130865,-2325.415319,0,Left,Right,no,no,A-E
6,1129.688426,1860.3,140.0523033,989.6361227,0,Right,Left,yes,yes,A-B
6,1924.715546,817.1,908.339263,1016.376283,0,Left,Left,yes,no,A-B
6,1166.521266,2211.9,232.8155565,1166.521266,1,Left,Left,no,no,A-B
6,1572.12696,1176.8,653.0632201,1572.12696,1,Left,Left,no,no,A-B
6,1453.011627,1220.3,1237.592705,1453.011627,1,Left,Right,no,no,A-B
6,1255.024952,1307.9,992.7820596,1255.024952,1,Right,Left,yes,no,A-B
6,1255.024952,2873.6,319.6358932,1255.024952,1,Left,Left,yes,no,A-B
6,1560.242807,841.5,535.179165,1560.242807,1,Left,Left,no,no,A-B
6,2002.718236,775.2,1792.393408,210.324828,0,Left,Left,no,no,A-B
6,2002.718236,845.7,1748.53856,254.179676,0,Left,Right,no,no,A-B
6,1453.011627,1066.9,1236.024044,1453.011627,1,Right,Right,yes,no,A-B
6,1129.688426,970.2,132.9486571,996.7397689,0,Right,Left,no,no,A-B
6,1941.175699,1772.1,1712.565894,1941.175699,1,Left,Left,yes,no,A-B
6,1572.12696,3084.4,1324.805117,247.321843,0,Left,Right,no,no,A-B
6,1560.242807,954.9,1372.328144,187.914663,0,Right,Left,yes,no,A-B
6,1166.521266,987.1,954.2007921,212.3204739,0,Left,Left,yes,no,A-B
6,1941.175699,908.3,1018.307895,922.867804,0,Left,Left,no,no,A-B
6,-1345.997317,1470.2,1513.618582,-1345.997317,1,Left,Left,no,no,D-E
6,-1458.333389,972.9,660.019379,-2118.352768,0,Left,Left,no,no,D-E
6,-1263.727426,1063.5,741.150881,-1263.727426,1,Left,Left,no,no,D-E
6,-1302.764941,1057.4,920.621489,-1302.764941,1,Left,Left,no,no,D-E
6,-1414.546,1119.6,910.869319,-1414.546,1,Left,Right,no,no,D-E
6,-1363.062003,1868.1,611.756963,-1363.062003,1,Right,Right,yes,no,D-E
6,-1375.049368,880.2,1048.914015,-1375.049368,1,Right,Left,no,no,D-E
6,-1304.826154,1137.8,959.442661,-1304.826154,1,Left,Left,yes,no,D-E
6,-1399.208513,869.5,875.9256634,-1399.208513,1,Left,Left,no,no,D-E
6,-1279.863624,1156.3,1164.101582,-1279.863624,1,Left,Right,no,no,D-E
6,-1329.363587,935.7,1090.794696,-1329.363587,1,Right,Left,yes,no,D-E
6,-1348.1788,1191,1071.979483,-2420.158283,0,Left,Left,yes,no,D-E
6,-1304.66982,635.2,676.520915,-1304.66982,1,Left,Right,no,no,D-E
6,-1298.90558,855.6,1026.509739,-1298.90558,1,Right,Left,yes,no,D-E
6,-1439.377932,1036.8,838.136568,-1439.377932,1,Left,Right,yes,no,D-E
6,-1441.218231,1303.8,1113.402704,-1441.218231,1,Right,Right,yes,no,D-E
6,-1374.846792,858.7,1049.116591,-1374.846792,1,Right,Left,no,no,D-E
6,2002.718236,709.7,4280.232736,2002.718236,1,Left,Left,no,no,A-E
6,1453.011627,788.5,4007.632562,1453.011627,1,Left,Left,no,no,A-E
6,1572.12696,1247.4,3847.261136,1572.12696,1,Left,Left,no,no,A-E
6,1560.242807,777,3885.658126,1560.242807,1,Left,Left,no,no,A-E
6,1255.024952,975,3698.990158,1255.024952,1,Left,Left,no,no,A-E
6,1941.175699,903.7,3922.366434,-1981.190735,0,Left,Left,no,no,A-E
6,1129.688426,873.6,3134.566733,1129.688426,1,Left,Left,no,no,A-E
6,1166.521266,1214.7,4026.137165,1166.521266,1,Left,Left,no,no,A-E
6,1453.011627,814.5,3427.830593,1453.011627,1,Left,Left,no,no,A-E
6,1941.175699,854.6,4361.333982,1941.175699,1,Left,Left,no,no,A-E
6,1560.242807,887.7,3984.20619,1560.242807,1,Left,Left,no,no,A-E
6,1166.521266,960.8,3430.790081,-2264.268815,0,Left,Left,no,no,A-E
6,1255.024952,840.3,3373.37772,1255.024952,1,Left,Left,no,no,A-E
6,1924.715546,913.1,4344.873829,-2420.158283,0,Left,Left,no,no,A-E
6,1129.688426,1833.5,3553.651809,-2423.963383,0,Left,Left,no,no,A-E
6,2002.718236,881.6,4226.104666,-2223.38643,0,Left,Left,no,no,A-E
6,1572.12696,877.8,3897.542279,1572.12696,1,Left,Left,no,no,A-E
6,2002.718236,738.7,4280.232736,2002.718236,1,Left,Left,yes,no,A-E
6,1129.688426,963.5,3248.041194,-2118.352768,0,Left,Left,no,no,A-E
6,1129.688426,1828.9,3989.304325,1129.688426,1,Left,Right,no,no,A-E
6,1453.011627,1271.2,3717.280442,1453.011627,1,Right,Right,yes,no,A-E
6,1166.521266,2499.3,3586.679549,1166.521266,1,Right,Left,no,no,A-E
6,1255.024952,1666.2,3229.843918,1255.024952,1,Left,Left,yes,no,A-E
6,1255.024952,1487.6,3236.215687,1255.024952,1,Left,Left,no,no,A-E
6,1453.011627,1213,3876.97501,1453.011627,1,Left,Right,no,no,A-E
6,1572.12696,781,4126.747895,-2554.620935,0,Right,Left,yes,no,A-E
6,2002.718236,993.6,4426.681619,2002.718236,1,Left,Left,yes,no,A-E
6,1560.242807,1313.3,3885.658126,1560.242807,1,Left,Right,no,no,A-E
6,1560.242807,727.6,3783.629237,1560.242807,1,Right,Left,yes,no,A-E
6,1941.175699,711.8,4216.309875,1941.175699,1,Left,Left,yes,no,A-E
6,1166.521266,908.9,3491.936585,1166.521266,1,Left,Right,no,no,A-E
6,1924.715546,818.7,4344.873829,1924.715546,1,Right,Left,yes,no,A-E
6,1941.175699,1848.2,4385.140905,1941.175699,1,Left,Right,yes,no,A-E
6,1572.12696,940.5,3577.005267,1572.12696,1,Right,Right,yes,yes,A-E
7,1166.521266,3366.3,232.8155565,1166.521266,1,Right,Right,yes,no,A-B
7,1166.521266,2332.5,978.606603,1166.521266,1,Right,Right,no,no,A-B
7,1572.12696,2259.5,547.063318,1025.063642,0,Right,Left,no,no,A-B
7,1572.12696,2007.4,1361.802132,210.324828,0,Left,Left,yes,no,A-B
7,1453.011627,1256.9,1198.831951,254.179676,0,Left,Right,no,no,A-B
7,1255.024952,1014,332.1571475,922.8678045,0,Right,Left,yes,no,A-B
7,1924.715546,2444.3,989.3264872,935.3890588,0,Left,Right,yes,no,A-B
7,1453.011627,2595.1,463.3755043,1453.011627,1,Right,Right,yes,no,A-B
7,1941.175699,2876.9,1678.932807,262.242892,0,Right,Left,no,no,A-B
7,1255.024952,1823.3,238.648669,1255.024952,1,Left,Right,yes,no,A-B
7,1560.242807,1719.3,1331.633002,1560.242807,1,Right,Left,yes,no,A-B
7,1129.688426,752.8,210.6246861,919.0637399,0,Left,Right,yes,no,A-B
7,2002.718236,1055.5,1755.396393,2002.718236,1,Right,Right,yes,no,A-B
7,1560.242807,938.1,1344.823885,1560.242807,1,Right,Left,no,no,A-B
7,2002.718236,803.1,1785.730653,2002.718236,1,Right,Left,yes,no,A-B
7,1941.175699,2359.1,1728.855225,1941.175699,1,Left,Right,yes,no,A-B
7,-1348.1788,2580.5,916.090015,-2264.268815,0,Right,Right,yes,no,D-E
7,-1302.764941,917.6,1251.855994,-1302.764941,1,Right,Left,no,no,D-E
7,-1304.66982,1191.1,1119.293563,-2423.963383,0,Left,Left,yes,no,D-E
7,-1263.727426,3289.4,1160.235957,-2423.963383,0,Left,Right,no,no,D-E
7,-1441.218231,1887.4,1418.397668,-1441.218231,1,Right,Right,yes,no,D-E
7,-1399.208513,866.2,878.305987,-1399.208513,1,Right,Right,no,no,D-E
7,-1363.062003,1048.4,962.353316,-1363.062003,1,Right,Right,no,no,D-E
7,-1414.546,774.9,566.644735,-1414.546,1,Right,Left,no,no,D-E
7,-1458.333389,1362.6,516.485577,-1974.818966,0,Left,Right,yes,no,D-E
7,-1304.826154,798.6,918.560276,-1304.826154,1,Right,Left,yes,no,D-E
7,-1329.363587,679.5,675.51472,-1329.363587,1,Left,Right,yes,no,D-E
7,-1375.049368,1157.2,743.3034,-2118.352768,0,Right,Right,yes,no,D-E
7,-1439.377932,819.8,835.7562444,-1439.377932,1,Right,Right,no,no,D-E
7,-1279.863624,1650.8,1140.294659,-1279.863624,1,Right,Left,no,no,D-E
7,-1345.997317,1013.8,1074.160966,-1345.997317,1,Left,Left,yes,no,D-E
7,-1298.90558,817.2,1026.509739,-2325.415319,0,Left,Left,no,no,D-E
7,-1374.846792,715.5,1069.118414,-1374.846792,1,Left,Left,no,no,D-E
7,1453.011627,1258.9,3876.97501,1453.011627,1,Right,Right,yes,no,A-E
7,1572.12696,3747.7,3996.090343,1572.12696,1,Right,Right,no,no,A-E
7,2002.718236,996.2,4557.339171,2002.718236,1,Right,Right,no,no,A-E
7,1255.024952,1075.3,3675.183235,-2420.158283,0,Right,Right,no,no,A-E
7,1166.521266,704.3,3389.907696,-2223.38643,0,Right,Right,no,no,A-E
7,1453.011627,983,3778.426946,1453.011627,1,Right,Left,no,no,A-E
7,1560.242807,752.6,3541.433542,1560.242807,1,Left,Left,yes,no,A-E
7,1941.175699,835.7,4059.528467,-2118.352768,0,Left,Left,no,no,A-E
7,2002.718236,1046.2,3977.537202,2002.718236,1,Left,Right,no,no,A-E
7,1924.715546,1177.1,4344.873829,-2420.158283,0,Right,Left,yes,no,A-E
7,1166.521266,687.2,3430.790081,-2264.268815,0,Left,Left,yes,no,A-E
7,1572.12696,920.9,4431.742859,1572.12696,1,Left,Left,no,no,A-E
7,1560.242807,2427.1,4004.208013,-2443.965206,0,Left,Right,no,no,A-E
7,1255.024952,643,3530.159128,1255.024952,1,Right,Right,yes,no,A-E
7,1129.688426,992.7,3455.103745,1129.688426,1,Right,Right,no,no,A-E
7,1941.175699,2006.7,4218.690199,1941.175699,1,Right,Left,no,no,A-E
7,2002.718236,596.2,4266.987051,-2264.268815,0,Left,Left,yes,no,A-E
7,1166.521266,1233.1,3147.712001,1166.521266,1,Left,Left,no,no,A-E
7,1572.12696,1309.5,3795.51339,-2223.38643,0,Left,Left,no,no,A-E
7,1572.12696,1157.1,3897.542279,1572.12696,1,Left,Right,no,no,A-E
7,1255.024952,619.9,3229.843918,1255.024952,1,Right,Left,yes,no,A-E
7,1560.242807,676.6,4004.208013,1560.242807,1,Left,Left,yes,no,A-E
7,2002.718236,510.7,4277.852412,2002.718236,1,Left,Left,no,no,A-E
7,1453.011627,735.4,3730.526127,1453.011627,1,Left,Left,no,no,A-E
7,1166.521266,549.1,4026.137165,-2859.615899,0,Left,Left,no,no,A-E
7,1129.688426,866.8,3684.309361,1129.688426,1,Left,Left,no,no,A-E
7,1560.242807,1104.9,3984.20619,-2423.963383,0,Left,Left,no,no,A-E
7,1129.688426,1076.2,3549.846709,-2420.158283,0,Left,Left,no,no,A-E
7,1941.175699,1063.7,4361.333982,1941.175699,1,Left,Right,no,no,A-E
7,1453.011627,3092,3778.426946,1453.011627,1,Right,Left,yes,no,A-E
7,1255.024952,1569.3,3259.903259,1255.024952,1,Left,Right,yes,no,A-E
7,1941.175699,3275.5,4365.139082,-2423.963383,0,Right,Left,yes,no,A-E
7,1924.715546,2165.3,4043.068314,-2118.352768,0,Left,Right,yes,no,A-E
8,1166.521266,691.7,231.1322072,1166.521266,1,Left,Left,yes,no,A-B
8,1560.242807,1099.8,637.3750025,922.8678045,0,Left,Left,no,no,A-B
8,1560.242807,1131.2,543.866524,1016.376283,0,Left,Right,no,no,A-B
8,1941.175699,1278.1,1693.853856,1941.175699,1,Right,Left,yes,no,A-B
8,1941.175699,947.1,1725.756777,1941.175699,1,Left,Left,yes,no,A-B
8,2002.718236,1002.5,1785.730653,2002.718236,1,Left,Left,no,no,A-B
8,1572.12696,1399.3,582.4908373,1572.12696,1,Left,Right,no,no,A-B
8,1255.024952,1273.1,321.3192425,1255.024952,1,Right,Left,yes,no,A-B
8,1924.715546,712.4,1662.472654,262.242892,0,Left,Left,yes,no,A-B
8,1572.12696,898.2,1359.806486,212.320474,0,Left,Left,no,no,A-B
8,1255.024952,997.2,335.9612121,1255.024952,1,Left,Left,no,no,A-B
8,1129.688426,962.7,104.624784,1129.688426,1,Left,Left,no,no,A-B
8,1453.011627,1006.8,1224.401822,1453.011627,1,Left,Right,no,no,A-B
8,1453.011627,1524.1,1265.096964,187.914663,0,Right,Left,yes,no,A-B
8,2002.718236,976.9,1005.978467,996.739769,0,Left,Left,yes,no,A-B
8,1166.521266,1536.8,912.3415897,254.1796763,0,Left,Left,no,no,A-B
8,-1414.546,1635,808.84043,-2223.38643,0,Left,Left,no,no,D-E
8,-1329.363587,1051.4,934.905228,-1329.363587,1,Left,Left,no,no,D-E
8,-1304.826154,1428.2,1554.789745,-2859.615899,0,Left,Left,no,no,D-E
8,-1279.863624,823.1,838.489144,-1279.863624,1,Left,Left,no,no,D-E
8,-1302.764941,603.2,974.749559,-1302.764941,1,Left,Left,no,no,D-E
8,-1263.727426,1099.7,717.463309,-1981.190735,0,Left,Right,no,no,D-E
8,-1441.218231,680.7,982.745152,-1441.218231,1,Right,Left,yes,no,D-E
8,-1375.049368,740.9,1179.571567,-2554.620935,0,Left,Left,yes,no,D-E
8,-1399.208513,753.7,1020.94977,-1399.208513,1,Left,Left,no,no,D-E
8,-1458.333389,1350.7,516.485577,-1974.818966,0,Left,Left,no,no,D-E
8,-1348.1788,1050.4,977.236519,-1348.1788,1,Left,Left,no,no,D-E
8,-1363.062003,1046.2,641.816304,-2004.878307,0,Left,Left,no,no,D-E
8,-1439.377932,886.5,886.037387,-1439.377932,1,Left,Right,no,no,D-E
8,-1298.90558,1191.7,1121.252703,-1298.90558,1,Right,Left,yes,no,D-E
8,-1374.846792,797,1069.118414,-1374.846792,1,Left,Left,yes,no,D-E
8,-1345.997317,727.5,929.1368594,-1345.997317,1,Left,Left,no,no,D-E
8,-1304.66982,889.4,1119.293563,-1304.66982,1,Left,Left,no,no,D-E
8,1572.12696,1059.4,3849.64146,1572.12696,1,Left,Left,no,no,A-E
8,1941.175699,689.8,4365.139082,1941.175699,1,Left,Left,no,no,A-E
8,1560.242807,970.1,3535.061773,1560.242807,1,Left,Left,no,no,A-E
8,1941.175699,1116.9,4495.796634,1941.175699,1,Left,Left,no,no,A-E
8,1572.12696,829.8,3992.285243,-2420.158283,0,Left,Left,no,no,A-E
8,1453.011627,1454.1,3896.976833,-2443.965206,0,Left,Left,no,no,A-E
8,1255.024952,1106.3,3236.215687,-1981.190735,0,Left,Left,no,no,A-E
8,1255.024952,1796.8,3478.411382,1255.024952,1,Left,Right,no,no,A-E
8,2002.718236,2047,4121.071004,2002.718236,1,Right,Right,yes,no,A-E
8,1166.521266,1567.2,3590.484649,1166.521266,1,Right,Right,no,no,A-E
8,1560.242807,1083.2,3565.121114,1560.242807,1,Right,Left,no,no,A-E
8,1129.688426,1222.2,3549.846709,-2420.158283,0,Left,Right,yes,no,A-E
8,1166.521266,1321.7,3491.936585,-2325.415319,0,Right,Left,yes,no,A-E
8,1129.688426,767.4,3404.822602,1129.688426,1,Left,Right,yes,no,A-E
8,1453.011627,722.5,3778.426946,-2325.415319,0,Right,Right,yes,no,A-E
8,1453.011627,912.7,3717.280442,1453.011627,1,Right,Right,no,no,A-E
8,1255.024952,638.1,3678.988335,1255.024952,1,Right,Left,no,no,A-E
8,1924.715546,617.1,4368.680752,-2443.965206,0,Left,Left,yes,no,A-E
8,1572.12696,978.2,3897.542279,-2325.415319,0,Left,Left,no,no,A-E
8,1941.175699,737,4361.333982,-2420.158283,0,Left,Left,no,no,A-E
8,1166.521266,685.3,4026.137165,1166.521266,1,Left,Right,no,no,A-E
8,1453.011627,757.9,3571.364395,-2118.352768,0,Right,Right,yes,no,A-E
8,2002.718236,789.2,4007.596543,-2004.878307,0,Right,Left,no,no,A-E
8,1129.688426,870.2,3549.846709,1129.688426,1,Left,Left,yes,no,A-E
8,1129.688426,1094.5,3104.507392,-1974.818966,0,Left,Left,no,no,A-E
8,1560.242807,886.7,3885.658126,1560.242807,1,Left,Right,no,no,A-E
8,1560.242807,1000.6,3984.20619,1560.242807,1,Right,Left,yes,no,A-E
8,1166.521266,561.8,3441.655442,-2275.134176,0,Left,Left,yes,no,A-E
8,2002.718236,737.5,4557.339171,-2554.620935,0,Left,Left,no,no,A-E
8,1572.12696,741,3795.51339,-2223.38643,0,Left,Left,no,no,A-E
8,1255.024952,1069.8,3236.215687,-1981.190735,0,Left,Left,no,no,A-E
8,1941.175699,910.6,4218.690199,1941.175699,1,Left,Left,no,no,A-E
9,2002.718236,753,1005.978467,996.739769,0,Left,Left,yes,yes,A-B
9,1166.521266,468,232.8155565,933.7057095,0,Left,Right,no,no,A-B
9,1453.011627,557,1198.831951,254.179676,0,Right,Right,yes,no,A-B
9,1572.12696,559,1309.884068,1572.12696,1,Right,Right,no,no,A-B
9,1453.011627,484,1237.592705,215.418922,0,Right,Right,no,no,A-B
9,1941.175699,469,1728.855225,1941.175699,1,Right,Right,no,no,A-B
9,1166.521266,531,231.1322072,1166.521266,1,Right,Right,no,no,A-B
9,1129.688426,482,912.7008429,216.9875831,0,Right,Right,no,no,A-B
9,1129.688426,587,210.6246861,919.0637399,0,Right,Left,no,no,A-B
9,2002.718236,532,1774.108431,228.609805,0,Left,Right,yes,no,A-B
9,1560.242807,541,535.179165,1025.063642,0,Right,Left,yes,no,A-B
9,1255.024952,416,1007.703109,1255.024952,1,Left,Right,yes,no,A-B
9,1572.12696,478,649.2591555,1572.12696,1,Right,Left,yes,no,A-B
9,1941.175699,614,1730.850871,210.324828,0,Left,Right,yes,no,A-B
9,1924.715546,1749,908.339263,1016.376283,0,Right,Left,yes,no,A-B
9,1255.024952,539,1067.110289,187.914663,0,Left,Left,yes,no,A-B
9,1560.242807,868,570.6066843,1560.242807,1,Left,Right,no,no,A-B
9,-1304.66982,667,813.682948,-1304.66982,1,Right,Right,yes,no,D-E
9,-1439.377932,663,984.585451,-2423.963383,0,Right,Right,no,no,D-E
9,-1348.1788,799,633.011935,-1348.1788,1,Right,Left,no,no,D-E
9,-1263.727426,489,1061.687893,-1263.727426,1,Left,Right,yes,no,D-E
9,-1298.90558,477,965.363235,-1298.90558,1,Right,Left,yes,no,D-E
9,-1458.333389,476,1096.287546,-1458.333389,1,Left,Right,yes,no,D-E
9,-1399.208513,550,1024.75487,-2423.963383,0,Right,Left,yes,no,D-E
9,-1441.218231,511,563.660076,-2004.878307,0,Left,Right,yes,no,D-E
9,-1375.049368,684,902.465132,-1375.049368,1,Right,Right,yes,no,D-E
9,-1329.363587,601,894.022843,-2223.38643,0,Right,Right,no,no,D-E
9,-1414.546,675,560.272966,-1414.546,1,Right,Left,no,no,D-E
9,-1363.062003,581,1057.09628,-1363.062003,1,Left,Left,yes,no,D-E
9,-1279.863624,400,1140.294659,-2420.158283,0,Left,Left,no,no,D-E
9,-1345.997317,601,929.1368594,-2275.134176,0,Left,Left,no,no,D-E
9,-1374.846792,576,950.568527,-1374.846792,1,Left,Left,no,no,D-E
9,-1302.764941,956,1556.850958,-2859.615899,0,Left,Left,no,no,D-E
9,-1304.826154,1717,1139.139052,-2443.965206,0,Left,Right,no,no,D-E
9,1129.688426,489,3989.304325,-2859.615899,0,Right,Left,no,no,A-E
9,1166.521266,497,3441.655442,1166.521266,1,Left,Left,yes,no,A-E
9,1129.688426,731,3455.103745,1129.688426,1,Left,Left,no,no,A-E
9,1255.024952,760,3580.440271,1255.024952,1,Left,Left,no,no,A-E
9,1166.521266,579,3444.035766,1166.521266,1,Left,Left,no,no,A-E
9,2002.718236,594,3977.537202,2002.718236,1,Left,Left,no,no,A-E
9,2002.718236,401,3983.908971,-1981.190735,0,Left,Left,no,no,A-E
9,1560.242807,407,3678.595575,-2118.352768,0,Left,Left,no,no,A-E
9,1941.175699,370,4205.444514,1941.175699,1,Left,Left,no,no,A-E
9,1941.175699,344,3946.054006,1941.175699,1,Left,Left,no,no,A-E
9,1560.242807,346,3783.629237,1560.242807,1,Left,Left,no,no,A-E
9,1572.12696,346,4016.092166,1572.12696,1,Left,Left,no,no,A-E
9,1924.715546,338,4344.873829,-2420.158283,0,Left,Left,no,no,A-E
9,1572.12696,388,3996.090343,1572.12696,1,Left,Left,no,no,A-E
9,1453.011627,365,3873.16991,1453.011627,1,Left,Right,no,no,A-E
9,1453.011627,421,3876.97501,-2423.963383,0,Right,Left,yes,no,A-E
9,1255.024952,399,3809.645887,-2554.620935,0,Left,Left,yes,no,A-E
9,2002.718236,370,4862.334135,-2859.615899,0,Right,Left,yes,no,A-E
9,2002.718236,383,4422.876519,2002.718236,1,Left,Right,yes,no,A-E
9,1560.242807,578,3984.20619,-2423.963383,0,Right,Right,yes,no,A-E
9,1572.12696,413,3847.261136,-2275.134176,0,Right,Right,no,no,A-E
9,1255.024952,372,3698.990158,-2443.965206,0,Right,Right,no,no,A-E
9,1453.011627,353,3876.97501,1453.011627,1,Right,Right,no,no,A-E
9,1941.175699,459,3922.366434,-1981.190735,0,Right,Right,no,no,A-E
9,1941.175699,487,4059.528467,1941.175699,1,Right,Left,no,no,A-E
9,1129.688426,862,3549.846709,-2420.158283,0,Left,Left,yes,no,A-E
9,1255.024952,671,3229.843918,-1974.818966,0,Left,Right,no,no,A-E
9,1166.521266,436,3721.142201,1166.521266,1,Right,Left,yes,no,A-E
9,1572.12696,528,3795.51339,-2223.38643,0,Left,Right,yes,no,A-E
9,1924.715546,426,3929.593853,-2004.878307,0,Right,Left,yes,no,A-E
9,1560.242807,375,3837.757307,-2277.5145,0,Left,Right,yes,no,A-E
9,1453.011627,349,3717.280442,-2264.268815,0,Right,Left,yes,no,A-E
9,1129.688426,340,3455.103745,1129.688426,1,Left,Right,yes,no,A-E
9,1166.521266,390,3491.936585,-2325.415319,0,Right,Left,yes,no,A-E
10,1453.011627,1062,1240.691153,1453.011627,1,Left,Left,yes,yes,A-B
10,1572.12696,1273,649.2591555,922.8678045,0,Left,Right,no,no,A-B
10,1560.242807,947,543.866524,1560.242807,1,Right,Left,yes,no,A-B
10,1255.024952,680,258.2851831,1255.024952,1,Left,Left,yes,no,A-B
10,1941.175699,815,1724.188116,216.987583,0,Left,Right,no,no,A-B
10,1166.521266,587,141.457624,1166.521266,1,Right,Right,yes,no,A-B
10,1572.12696,687,1343.517155,1572.12696,1,Right,Right,no,no,A-B
10,1255.024952,681,335.9612121,919.0637399,0,Right,Right,no,no,A-B
10,1560.242807,1168,570.6066843,989.6361227,0,Right,Left,no,no,A-B
10,1129.688426,354,875.5087497,1129.688426,1,Left,Left,yes,no,A-B
10,2002.718236,1505,1814.803573,187.914663,0,Left,Left,no,no,A-B
10,1453.011627,1295,1190.768735,262.242892,0,Left,Left,no,no,A-B
10,1129.688426,924,914.2695043,1129.688426,1,Left,Right,no,no,A-B
10,2002.718236,1079,1792.393408,210.324828,0,Right,Right,yes,no,A-B
10,1166.521266,865,231.1322072,1166.521266,1,Right,Left,no,no,A-B
10,1924.715546,614,1677.393703,1924.715546,1,Left,Left,yes,no,A-B
10,1941.175699,864,1007.46999,933.705709,0,Left,Right,no,no,A-B
10,-1345.997317,1283,772.355451,-1345.997317,1,Right,Right,yes,no,D-E
10,-1441.218231,840,1002.746975,-1441.218231,1,Right,Left,no,no,D-E
10,-1374.846792,725,900.2873844,-1374.846792,1,Left,Left,yes,no,D-E
10,-1348.1788,1224,916.090015,-1348.1788,1,Left,Right,no,no,D-E
10,-1399.208513,1333,581.982222,-1981.190735,0,Right,Left,yes,no,D-E
10,-1298.90558,891,1125.057803,-1298.90558,1,Left,Left,yes,no,D-E
10,-1458.333389,789,1096.287546,-1458.333389,1,Left,Left,no,no,D-E
10,-1375.049368,977,599.769598,-1375.049368,1,Left,Right,no,no,D-E
10,-1329.363587,858,1530.252312,-1329.363587,1,Right,Left,yes,no,D-E
10,-1304.66982,767,1119.293563,-1304.66982,1,Left,Right,yes,no,D-E
10,-1263.727426,700,1156.430857,-1263.727426,1,Right,Right,yes,no,D-E
10,-1279.863624,663,943.522806,-1279.863624,1,Right,Right,no,no,D-E
10,-1304.826154,732,1020.589165,-2325.415319,0,Right,Left,no,no,D-E
10,-1302.764941,905,1022.650378,-1302.764941,1,Left,Right,yes,no,D-E
10,-1439.377932,540,838.136568,-1439.377932,1,Right,Right,yes,no,D-E
10,-1414.546,706,1005.612283,-2420.158283,0,Right,Left,no,no,D-E
10,-1363.062003,916,641.816304,-1363.062003,1,Left,Left,yes,no,D-E
10,1572.12696,906,3546.945926,-1974.818966,0,Right,Left,no,no,A-E
10,1572.12696,692,3836.395775,1572.12696,1,Left,Left,yes,no,A-E
10,1166.521266,726,3147.712001,1166.521266,1,Left,Right,no,no,A-E
10,1924.715546,1002,4784.331445,1924.715546,1,Right,Left,yes,no,A-E
10,1166.521266,1699,3441.655442,1166.521266,1,Left,Left,yes,no,A-E
10,1255.024952,1351,3532.539452,-2277.5145,0,Left,Right,no,no,A-E
10,1453.011627,787,3778.426946,1453.011627,1,Right,Right,yes,no,A-E
10,1941.175699,1162,4385.140905,-2443.965206,0,Right,Left,no,no,A-E
10,2002.718236,1276,4426.681619,-2423.963383,0,Left,Right,yes,no,A-E
10,1560.242807,1188,3980.40109,1560.242807,1,Right,Left,yes,no,A-E
10,1129.688426,618,3134.566733,-2004.878307,0,Left,Right,yes,no,A-E
10,1129.688426,520,3553.651809,1129.688426,1,Right,Right,yes,no,A-E
10,1560.242807,819,3885.658126,1560.242807,1,Right,Right,no,no,A-E
10,1941.175699,1037,4495.796634,1941.175699,1,Right,Right,no,no,A-E
10,2002.718236,1107,4422.876519,-2420.158283,0,Right,Left,no,no,A-E
10,1255.024952,953,3373.37772,1255.024952,1,Left,Left,yes,no,A-E
10,1453.011627,1029,3676.398057,-2223.38643,0,Left,Right,no,no,A-E
10,1941.175699,1070,4218.690199,1941.175699,1,Right,Left,yes,no,A-E
10,1166.521266,1515,3491.936585,-2325.415319,0,Right,Right,yes,no,A-E
10,1166.521266,1627,3147.712001,-1981.190735,0,Right,Left,no,no,A-E
10,1572.12696,913,3577.005267,1572.12696,1,Left,Right,yes,no,A-E
10,1255.024952,1374,3809.645887,1255.024952,1,Right,Left,yes,no,A-E
10,1941.175699,922,4216.309875,1941.175699,1,Left,Left,yes,no,A-E
10,2002.718236,1294,4121.071004,-2118.352768,0,Left,Left,no,no,A-E
10,1560.242807,1295,3980.40109,1560.242807,1,Left,Left,no,no,A-E
10,1453.011627,658,3876.97501,1453.011627,1,Left,Right,no,no,A-E
10,1924.715546,1385,4250.130865,-2325.415319,0,Right,Right,yes,no,A-E
10,1560.242807,1290,4419.858706,-2859.615899,0,Right,Left,no,no,A-E
10,1453.011627,1378,3873.16991,-2420.158283,0,Left,Right,yes,no,A-E
10,2002.718236,881,3977.537202,2002.718236,1,Right,Left,yes,no,A-E
10,1255.024952,1070,3678.988335,1255.024952,1,Left,Right,yes,no,A-E
11,1166.521266,664,247.4575261,1166.521266,1,Right,Right,no,no,A-B
